displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Cash ,Cash,2591.89,,,2021,Annual
Cash Equivalents ,CashEquivalents,396.85,,,2021,Annual
Short Term Investments ,ShortTermInvestments,17570.73,,,2021,Annual
Cashand Short Term Investments ,CashandShortTermInvestments,20559.47,,,2021,Annual
Accounts Receivable- Trade Net ,AccountsReceivable-TradeNet,4346.31,,,2021,Annual
Total Receivables Net ,TotalReceivablesNet,22592.57,,,2021,Annual
Total Inventory ,TotalInventory,6972.99,,,2021,Annual
Other Current Assets Total ,OtherCurrentAssetsTotal,10150.21,,,2021,Annual
Total Current Assets ,TotalCurrentAssets,60275.24,,,2021,Annual
Property/ Plant/ Equipment Total- Gross ,Property/Plant/EquipmentTotal-Gross,76724.67,,,2021,Annual
Accumulated Depreciation Total ,AccumulatedDepreciationTotal,-15266.02,,,2021,Annual
Property/ Plant/ Equipment Total- Net ,Property/Plant/EquipmentTotal-Net,61458.65,,,2021,Annual
Goodwill Net ,GoodwillNet,20013.86,,,2021,Annual
Intangibles Net ,IntangiblesNet,9303.74,,,2021,Annual
Long Term Investments ,LongTermInvestments,42538.40,,,2021,Annual
Note Receivable- Long Term ,NoteReceivable-LongTerm,49487.54,,,2021,Annual
Other Long Term Assets Total ,OtherLongTermAssetsTotal,24476.78,,,2021,Annual
Total Assets ,TotalAssets,267554.21,,,2021,Annual
Accounts Payable ,AccountsPayable,8666.53,,,2021,Annual
Accrued Expenses ,AccruedExpenses,2125.00,,,2021,Annual
Notes Payable/ Short Term Debt ,NotesPayable/ShortTermDebt,11400.96,,,2021,Annual
Current Portof LT Debt/ Capital Leases ,CurrentPortofLTDebt/CapitalLeases,13741.13,,,2021,Annual
Other Currentliabilities Total ,OtherCurrentliabilitiesTotal,16574.18,,,2021,Annual
Total Current Liabilities ,TotalCurrentLiabilities,52507.80,,,2021,Annual
Long Term Debt ,LongTermDebt,52488.25,,,2021,Annual
Capital Lease Obligations ,CapitalLeaseObligations,1447.48,,,2021,Annual
Total Long Term Debt ,TotalLongTermDebt,53935.73,,,2021,Annual
Total Debt ,TotalDebt,79077.82,,,2021,Annual
Deferred Income Tax ,DeferredIncomeTax,8456.65,,,2021,Annual
Minority Interest ,MinorityInterest,37067.54,,,2021,Annual
Other Liabilities Total ,OtherLiabilitiesTotal,50092.43,,,2021,Annual
Total Liabilities ,TotalLiabilities,202060.15,,,2021,Annual
Common Stock Total ,CommonStockTotal,131.62,,,2021,Annual
Additional Paid- In Capital ,AdditionalPaid-InCapital,27201.51,,,2021,Annual
Retained Earnings( Accumulated Deficit) ,RetainedEarnings(AccumulatedDeficit),39370.44,,,2021,Annual
Treasury Stock- Common ,TreasuryStock-Common,-152.93,,,2021,Annual
ESOP Debt Guarantee ,ESOPDebtGuarantee,274.49,,,2021,Annual
Other Equity Total ,OtherEquityTotal,-1331.07,,,2021,Annual
Total Equity ,TotalEquity,65494.06,,,2021,Annual
Total Liabilities Shareholders' Equity ,TotalLiabilitiesShareholders'Equity,267554.21,,,2021,Annual
Total Common Shares Outstanding ,TotalCommonSharesOutstanding,66.07,,,2021,Annual
Tangible Book Valueper Share Common Eq ,TangibleBookValueperShareCommonEq,547.56,,,2021,Annual
period Length ,periodLength,0.00,,,2021,Annual
