displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Revenue ,Revenue,21051.54,,,2020,Annual
Total Revenue ,TotalRevenue,21051.54,,,2020,Annual
Costof Revenue Total ,CostofRevenueTotal,15258.48,,,2020,Annual
Gross Profit ,GrossProfit,5793.06,,,2020,Annual
Selling/ General/ Admin Expenses Total ,Selling/General/AdminExpensesTotal,2735.87,,,2020,Annual
Depreciation/ Amortization ,Depreciation/Amortization,347.96,,,2020,Annual
Unusual Expense( Income) ,UnusualExpense(Income),0.00,,,2020,Annual
Other Operating Expenses Total ,OtherOperatingExpensesTotal,590.61,,,2020,Annual
Total Operating Expense ,TotalOperatingExpense,18932.92,,,2020,Annual
Operating Income ,OperatingIncome,2118.62,,,2020,Annual
Interest Inc( Exp) Net- Non- Op Total ,InterestInc(Exp)Net-Non-OpTotal,-56.91,,,2020,Annual
Gain( Loss)on Saleof Assets ,Gain(Loss)onSaleofAssets,0.00,,,2020,Annual
Other Net ,OtherNet,39.94,,,2020,Annual
Net Income Before Taxes ,NetIncomeBeforeTaxes,2101.65,,,2020,Annual
Provisionfor Income Taxes ,ProvisionforIncomeTaxes,608.99,,,2020,Annual
Net Income After Taxes ,NetIncomeAfterTaxes,1492.66,,,2020,Annual
Minority Interest ,MinorityInterest,8.73,,,2020,Annual
Net Income Before Extra Items ,NetIncomeBeforeExtraItems,1501.39,,,2020,Annual
Net Income ,NetIncome,1501.39,,,2020,Annual
Income Availableto Com Excl Extra Ord ,IncomeAvailabletoComExclExtraOrd,1501.39,,,2020,Annual
Income Availableto Com Incl Extra Ord ,IncomeAvailabletoComInclExtraOrd,1501.39,,,2020,Annual
Diluted Net Income ,DilutedNetIncome,1501.39,,,2020,Annual
Diluted Weighted Average Shares ,DilutedWeightedAverageShares,88.78,,,2020,Annual
Diluted EPS Excluding Extra Ord Items ,DilutedEPSExcludingExtraOrdItems,16.91,,,2020,Annual
DPS- Common Stock Primary Issue ,DPS-CommonStockPrimaryIssue,4.00,,,2020,Annual
Diluted Normalized EPS ,DilutedNormalizedEPS,16.91,,,2020,Annual
period Length ,periodLength,12,,,2020,Annual
period Type ,periodType,Months,,,2020,Annual
