displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Cash Equivalents ,CashEquivalents,1584.00,,,2025,Annual
Short Term Investments ,ShortTermInvestments,1597.00,,,2025,Annual
Cashand Short Term Investments ,CashandShortTermInvestments,3181.00,,,2025,Annual
Accounts Receivable- Trade Net ,AccountsReceivable-TradeNet,1068.00,,,2025,Annual
Total Receivables Net ,TotalReceivablesNet,1112.00,,,2025,Annual
Total Inventory ,TotalInventory,28184.00,,,2025,Annual
Other Current Assets Total ,OtherCurrentAssetsTotal,1957.00,,,2025,Annual
Total Current Assets ,TotalCurrentAssets,34434.00,,,2025,Annual
Property/ Plant/ Equipment Total- Net ,Property/Plant/EquipmentTotal-Net,3721.00,,,2025,Annual
Goodwill Net ,GoodwillNet,123.00,,,2025,Annual
Intangibles Net ,IntangiblesNet,322.00,,,2025,Annual
Long Term Investments ,LongTermInvestments,1520.00,,,2025,Annual
Note Receivable- Long Term ,NoteReceivable-LongTerm,166.00,,,2025,Annual
Other Long Term Assets Total ,OtherLongTermAssetsTotal,361.00,,,2025,Annual
Total Assets ,TotalAssets,40647.00,,,2025,Annual
Accounts Payable ,AccountsPayable,1963.00,,,2025,Annual
Notes Payable/ Short Term Debt ,NotesPayable/ShortTermDebt,7810.00,,,2025,Annual
Current Portof LT Debt/ Capital Leases ,CurrentPortofLTDebt/CapitalLeases,10054.00,,,2025,Annual
Other Currentliabilities Total ,OtherCurrentliabilitiesTotal,5966.00,,,2025,Annual
Total Current Liabilities ,TotalCurrentLiabilities,25793.00,,,2025,Annual
Long Term Debt ,LongTermDebt,595.00,,,2025,Annual
Capital Lease Obligations ,CapitalLeaseObligations,2318.00,,,2025,Annual
Total Long Term Debt ,TotalLongTermDebt,2913.00,,,2025,Annual
Total Debt ,TotalDebt,20777.00,,,2025,Annual
Deferred Income Tax ,DeferredIncomeTax,2.00,,,2025,Annual
Minority Interest ,MinorityInterest,0.00,,,2025,Annual
Other Liabilities Total ,OtherLiabilitiesTotal,315.00,,,2025,Annual
Total Liabilities ,TotalLiabilities,29023.00,,,2025,Annual
Common Stock Total ,CommonStockTotal,89.00,,,2025,Annual
Retained Earnings( Accumulated Deficit) ,RetainedEarnings(AccumulatedDeficit),11535.00,,,2025,Annual
Total Equity ,TotalEquity,11624.00,,,2025,Annual
Total Liabilities Shareholders' Equity ,TotalLiabilitiesShareholders'Equity,40647.00,,,2025,Annual
Total Common Shares Outstanding ,TotalCommonSharesOutstanding,88.78,,,2025,Annual
Tangible Book Valueper Share Common Eq ,TangibleBookValueperShareCommonEq,125.92,,,2025,Annual
period Length ,periodLength,0.00,,,2025,Annual
