displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Net Income/ Starting Line ,NetIncome/StartingLine,2904.00,,,2022,Annual
Depreciation/ Depletion ,Depreciation/Depletion,399.00,,,2022,Annual
Non- Cash Items ,Non-CashItems,-5,,,2022,Annual
Changesin Working Capital ,ChangesinWorkingCapital,-4022,,,2022,Annual
Cashfrom Operating Activities ,CashfromOperatingActivities,-724,,,2022,Annual
Capital Expenditures ,CapitalExpenditures,-224,,,2022,Annual
Other Investing Cash Flow Items Total ,OtherInvestingCashFlowItemsTotal,1388.00,,,2022,Annual
Cashfrom Investing Activities ,CashfromInvestingActivities,1164.00,,,2022,Annual
Financing Cash Flow Items ,FinancingCashFlowItems,-218,,,2022,Annual
Total Cash Dividends Paid ,TotalCashDividendsPaid,-355,,,2022,Annual
Issuance( Retirement)of Debt Net ,Issuance(Retirement)ofDebtNet,170.00,,,2022,Annual
Cashfrom Financing Activities ,CashfromFinancingActivities,-403,,,2022,Annual
Foreign Exchange Effects ,ForeignExchangeEffects,1.00,,,2022,Annual
Net Changein Cash ,NetChangeinCash,38.00,,,2022,Annual
Cash Interest Paid ,CashInterestPaid,218.00,,,2022,Annual
Cash Taxes Paid ,CashTaxesPaid,802.00,,,2022,Annual
period Length ,periodLength,12,,,2022,Annual
period Type ,periodType,Months,,,2022,Annual
