displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Net Income/ Starting Line ,NetIncome/StartingLine,4447.00,,,2023,Annual
Depreciation/ Depletion ,Depreciation/Depletion,441.00,,,2023,Annual
Non- Cash Items ,Non-CashItems,49.00,,,2023,Annual
Changesin Working Capital ,ChangesinWorkingCapital,-3567,,,2023,Annual
Cashfrom Operating Activities ,CashfromOperatingActivities,1370.00,,,2023,Annual
Capital Expenditures ,CapitalExpenditures,-432,,,2023,Annual
Other Investing Cash Flow Items Total ,OtherInvestingCashFlowItemsTotal,-1379,,,2023,Annual
Cashfrom Investing Activities ,CashfromInvestingActivities,-1811,,,2023,Annual
Financing Cash Flow Items ,FinancingCashFlowItems,-300,,,2023,Annual
Total Cash Dividends Paid ,TotalCashDividendsPaid,-666,,,2023,Annual
Issuance( Retirement)of Debt Net ,Issuance(Retirement)ofDebtNet,1423.00,,,2023,Annual
Cashfrom Financing Activities ,CashfromFinancingActivities,457.00,,,2023,Annual
Foreign Exchange Effects ,ForeignExchangeEffects,-3,,,2023,Annual
Net Changein Cash ,NetChangeinCash,13.00,,,2023,Annual
Cash Interest Paid ,CashInterestPaid,300.00,,,2023,Annual
Cash Taxes Paid ,CashTaxesPaid,1154.00,,,2023,Annual
period Length ,periodLength,12,,,2023,Annual
period Type ,periodType,Months,,,2023,Annual
