displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Revenue ,Revenue,51084.00,,,2024,Annual
Total Revenue ,TotalRevenue,51084.00,,,2024,Annual
Costof Revenue Total ,CostofRevenueTotal,39560.00,,,2024,Annual
Gross Profit ,GrossProfit,11524.00,,,2024,Annual
Selling/ General/ Admin Expenses Total ,Selling/General/AdminExpensesTotal,5426.00,,,2024,Annual
Depreciation/ Amortization ,Depreciation/Amortization,584.00,,,2024,Annual
Unusual Expense( Income) ,UnusualExpense(Income),6.00,,,2024,Annual
Other Operating Expenses Total ,OtherOperatingExpensesTotal,800.00,,,2024,Annual
Total Operating Expense ,TotalOperatingExpense,46376.00,,,2024,Annual
Operating Income ,OperatingIncome,4708.00,,,2024,Annual
Interest Inc( Exp) Net- Non- Op Total ,InterestInc(Exp)Net-Non-OpTotal,-166,,,2024,Annual
Gain( Loss)on Saleof Assets ,Gain(Loss)onSaleofAssets,0.00,,,2024,Annual
Other Net ,OtherNet,81.00,,,2024,Annual
Net Income Before Taxes ,NetIncomeBeforeTaxes,4623.00,,,2024,Annual
Provisionfor Income Taxes ,ProvisionforIncomeTaxes,1127.00,,,2024,Annual
Net Income After Taxes ,NetIncomeAfterTaxes,3496.00,,,2024,Annual
Minority Interest ,MinorityInterest,0.00,,,2024,Annual
Net Income Before Extra Items ,NetIncomeBeforeExtraItems,3496.00,,,2024,Annual
Net Income ,NetIncome,3496.00,,,2024,Annual
Income Availableto Com Excl Extra Ord ,IncomeAvailabletoComExclExtraOrd,3496.00,,,2024,Annual
Income Availableto Com Incl Extra Ord ,IncomeAvailabletoComInclExtraOrd,3496.00,,,2024,Annual
Diluted Net Income ,DilutedNetIncome,3496.00,,,2024,Annual
Diluted Weighted Average Shares ,DilutedWeightedAverageShares,88.77,,,2024,Annual
Diluted EPS Excluding Extra Ord Items ,DilutedEPSExcludingExtraOrdItems,39.38,,,2024,Annual
DPS- Common Stock Primary Issue ,DPS-CommonStockPrimaryIssue,11.00,,,2024,Annual
Diluted Normalized EPS ,DilutedNormalizedEPS,39.44,,,2024,Annual
period Length ,periodLength,12,,,2024,Annual
period Type ,periodType,Months,,,2024,Annual
