displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Revenue ,Revenue,21644.00,,,2021,Annual
Total Revenue ,TotalRevenue,21644.00,,,2021,Annual
Costof Revenue Total ,CostofRevenueTotal,16477.00,,,2021,Annual
Gross Profit ,GrossProfit,5167.00,,,2021,Annual
Selling/ General/ Admin Expenses Total ,Selling/General/AdminExpensesTotal,3027.00,,,2021,Annual
Depreciation/ Amortization ,Depreciation/Amortization,376.00,,,2021,Annual
Unusual Expense( Income) ,UnusualExpense(Income),-30,,,2021,Annual
Other Operating Expenses Total ,OtherOperatingExpensesTotal,378.00,,,2021,Annual
Total Operating Expense ,TotalOperatingExpense,20228.00,,,2021,Annual
Operating Income ,OperatingIncome,1416.00,,,2021,Annual
Interest Inc( Exp) Net- Non- Op Total ,InterestInc(Exp)Net-Non-OpTotal,-97,,,2021,Annual
Gain( Loss)on Saleof Assets ,Gain(Loss)onSaleofAssets,-6,,,2021,Annual
Other Net ,OtherNet,14.00,,,2021,Annual
Net Income Before Taxes ,NetIncomeBeforeTaxes,1327.00,,,2021,Annual
Provisionfor Income Taxes ,ProvisionforIncomeTaxes,353.00,,,2021,Annual
Net Income After Taxes ,NetIncomeAfterTaxes,974.00,,,2021,Annual
Minority Interest ,MinorityInterest,-1,,,2021,Annual
Net Income Before Extra Items ,NetIncomeBeforeExtraItems,973.00,,,2021,Annual
Net Income ,NetIncome,973.00,,,2021,Annual
Income Availableto Com Excl Extra Ord ,IncomeAvailabletoComExclExtraOrd,973.00,,,2021,Annual
Income Availableto Com Incl Extra Ord ,IncomeAvailabletoComInclExtraOrd,973.00,,,2021,Annual
Diluted Net Income ,DilutedNetIncome,973.00,,,2021,Annual
Diluted Weighted Average Shares ,DilutedWeightedAverageShares,88.78,,,2021,Annual
Diluted EPS Excluding Extra Ord Items ,DilutedEPSExcludingExtraOrdItems,10.96,,,2021,Annual
DPS- Common Stock Primary Issue ,DPS-CommonStockPrimaryIssue,4.00,,,2021,Annual
Diluted Normalized EPS ,DilutedNormalizedEPS,10.76,,,2021,Annual
period Length ,periodLength,12,,,2021,Annual
period Type ,periodType,Months,,,2021,Annual
