Date,50 DMA
2024-06-06,3444.98
2024-06-07,3444.95
2024-06-10,3444.05
2024-06-11,3442.75
2024-06-12,3440.38
2024-06-13,3441.62
2024-06-14,3445.09
2024-06-18,3450.73
2024-06-19,3451.19
2024-06-20,3450.59
2024-06-21,3448.6
2024-06-24,3447.18
2024-06-25,3445.42
2024-06-26,3442.57
2024-06-27,3440.14
2024-06-28,3438.73
2024-07-01,3438.45
2024-07-02,3436.93
2024-07-03,3433.92
2024-07-04,3430.08
2024-07-05,3423.78
2024-07-08,3413.28
2024-07-09,3405.51
2024-07-10,3398.43
2024-07-11,3392.56
2024-07-12,3386.18
2024-07-15,3379.83
2024-07-16,3374.11
2024-07-18,3369.72
2024-07-19,3365.37
2024-07-22,3361.02
2024-07-23,3365.17
2024-07-24,3369.61
2024-07-25,3371.03
2024-07-26,3375.86
2024-07-29,3377.27
2024-07-30,3380.84
2024-07-31,3383.9
2024-08-01,3387.21
2024-08-02,3390.16
2024-08-05,3389.6
2024-08-06,3387.46
2024-08-07,3385.06
2024-08-08,3381.59
2024-08-09,3379.63
2024-08-12,3377.33
2024-08-13,3377.57
2024-08-14,3378.54
2024-08-16,3381.13
2024-08-19,3384.42
2024-08-20,3387.96
2024-08-21,3394.73
2024-08-22,3402.95
2024-08-23,3409.5
2024-08-26,3418.15
2024-08-27,3423.37
2024-08-28,3427.46
2024-08-29,3431.6
2024-08-30,3436.84
2024-09-02,3442.75
2024-09-03,3449.75
2024-09-04,3455.94
2024-09-05,3466.41
2024-09-06,3475.39
2024-09-09,3483.59
2024-09-10,3493.16
2024-09-11,3501.7
2024-09-12,3512.0
2024-09-13,3522.0
2024-09-16,3530.57
2024-09-17,3539.86
2024-09-18,3547.13
2024-09-19,3556.3
2024-09-20,3565.75
2024-09-23,3575.73
2024-09-24,3583.93
2024-09-25,3589.94
2024-09-26,3596.51
2024-09-27,3605.15
2024-09-30,3613.73
2024-10-01,3620.09
2024-10-03,3622.24
2024-10-04,3624.12
2024-10-07,3622.75
2024-10-08,3617.68
2024-10-09,3612.8
2024-10-10,3606.31
2024-10-11,3601.14
2024-10-14,3597.09
2024-10-15,3593.61
2024-10-16,3588.8
2024-10-17,3581.53
2024-10-18,3573.69
2024-10-21,3565.43
2024-10-22,3556.19
2024-10-23,3545.7
2024-10-24,3537.28
2024-10-25,3526.66
2024-10-28,3517.11
2024-10-29,3507.94
2024-10-30,3500.12
2024-10-31,3490.98
2024-11-01,3483.24
2024-11-04,3473.0
2024-11-05,3463.48
2024-11-06,3452.24
2024-11-07,3439.25
2024-11-08,3429.33
2024-11-11,3420.59
2024-11-12,3411.88
2024-11-13,3403.1
2024-11-14,3394.49
2024-11-18,3385.78
2024-11-19,3379.46
2024-11-21,3371.58
2024-11-22,3369.11
2024-11-25,3366.76
2024-11-26,3365.22
2024-11-27,3362.33
2024-11-28,3356.45
2024-11-29,3352.24
2024-12-02,3350.46
2024-12-03,3349.76
2024-12-04,3350.34
2024-12-05,3353.9
2024-12-06,3358.45
2024-12-09,3362.76
2024-12-10,3367.19
2024-12-11,3371.34
2024-12-12,3374.26
2024-12-13,3379.54
2024-12-16,3381.84
2024-12-17,3382.79
2024-12-18,3383.54
2024-12-19,3382.49
2024-12-20,3381.46
2024-12-23,3382.07
2024-12-24,3380.95
2024-12-26,3378.68
2024-12-27,3375.95
2024-12-30,3371.3
2024-12-31,3366.67
2025-01-01,3362.24
2025-01-02,3363.29
2025-01-03,3366.76
2025-01-06,3370.82
2025-01-07,3376.09
2025-01-08,3380.32
2025-01-09,3384.51
2025-01-10,3386.69
2025-01-13,3386.54
2025-01-14,3384.03
2025-01-15,3381.65
2025-01-16,3379.11
2025-01-17,3378.26
2025-01-20,3378.42
2025-01-21,3377.43
2025-01-22,3376.61
2025-01-23,3377.47
2025-01-24,3378.44
2025-01-27,3376.12
2025-01-28,3374.15
2025-01-29,3374.02
2025-01-30,3373.8
2025-01-31,3378.37
2025-02-01,3385.18
2025-02-03,3392.83
2025-02-04,3400.86
2025-02-05,3404.39
2025-02-06,3404.64
2025-02-07,3405.43
2025-02-10,3402.37
2025-02-11,3397.65
2025-02-12,3392.07
2025-02-13,3385.77
2025-02-14,3379.01
2025-02-17,3373.29
2025-02-18,3367.35
2025-02-19,3361.19
2025-02-20,3354.53
2025-02-21,3347.69
2025-02-24,3340.84
2025-02-25,3335.27
2025-02-27,3330.87
2025-02-28,3320.92
2025-03-03,3311.55
2025-03-04,3301.24
2025-03-05,3292.82
2025-03-06,3286.08
2025-03-07,3277.98
2025-03-10,3268.13
2025-03-11,3259.43
2025-03-12,3250.0
2025-03-13,3240.59
2025-03-17,3231.84
2025-03-18,3225.95
2025-03-19,3220.08
2025-03-20,3219.02
2025-03-21,3216.82
2025-03-24,3211.42
2025-03-25,3205.23
2025-03-26,3199.44
2025-03-27,3195.05
2025-03-28,3189.89
2025-04-01,3181.93
2025-04-02,3178.66
2025-04-03,3176.65
2025-04-04,3172.71
2025-04-07,3166.81
2025-04-08,3165.07
2025-04-09,3165.42
2025-04-11,3168.15
2025-04-15,3172.27
2025-04-16,3176.19
2025-04-17,3182.12
2025-04-21,3188.16
2025-04-22,3194.01
2025-04-23,3200.42
2025-04-24,3207.56
2025-04-25,3213.74
2025-04-28,3219.84
2025-04-29,3226.06
2025-04-30,3232.09
2025-05-02,3236.36
2025-05-05,3239.71
2025-05-06,3242.05
2025-05-07,3245.84
2025-05-08,3250.68
2025-05-09,3260.87
2025-05-12,3272.71
2025-05-13,3284.1
2025-05-14,3296.0
2025-05-15,3309.37
2025-05-16,3322.09
2025-05-19,3333.68
2025-05-20,3343.36
2025-05-21,3352.66
2025-05-22,3360.05
2025-05-23,3368.66
2025-05-26,3378.14
2025-05-27,3386.42
2025-05-28,3393.81
2025-05-29,3401.43
2025-05-30,3407.46
2025-06-02,3412.08
2025-06-03,3416.31
2025-06-04,3419.58
2025-06-05,3422.89
2025-06-06,3428.27
