displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Revenue ,Revenue,40575.00,,,2023,Annual
Total Revenue ,TotalRevenue,40575.00,,,2023,Annual
Costof Revenue Total ,CostofRevenueTotal,30470.00,,,2023,Annual
Gross Profit ,GrossProfit,10105.00,,,2023,Annual
Selling/ General/ Admin Expenses Total ,Selling/General/AdminExpensesTotal,4587.00,,,2023,Annual
Depreciation/ Amortization ,Depreciation/Amortization,441.00,,,2023,Annual
Unusual Expense( Income) ,UnusualExpense(Income),0.00,,,2023,Annual
Other Operating Expenses Total ,OtherOperatingExpensesTotal,636.00,,,2023,Annual
Total Operating Expense ,TotalOperatingExpense,36134.00,,,2023,Annual
Operating Income ,OperatingIncome,4441.00,,,2023,Annual
Interest Inc( Exp) Net- Non- Op Total ,InterestInc(Exp)Net-Non-OpTotal,-45,,,2023,Annual
Gain( Loss)on Saleof Assets ,Gain(Loss)onSaleofAssets,-3,,,2023,Annual
Other Net ,OtherNet,54.00,,,2023,Annual
Net Income Before Taxes ,NetIncomeBeforeTaxes,4447.00,,,2023,Annual
Provisionfor Income Taxes ,ProvisionforIncomeTaxes,1173.00,,,2023,Annual
Net Income After Taxes ,NetIncomeAfterTaxes,3274.00,,,2023,Annual
Minority Interest ,MinorityInterest,-24,,,2023,Annual
Net Income Before Extra Items ,NetIncomeBeforeExtraItems,3250.00,,,2023,Annual
Net Income ,NetIncome,3250.00,,,2023,Annual
Income Availableto Com Excl Extra Ord ,IncomeAvailabletoComExclExtraOrd,3250.00,,,2023,Annual
Income Availableto Com Incl Extra Ord ,IncomeAvailabletoComInclExtraOrd,3250.00,,,2023,Annual
Diluted Net Income ,DilutedNetIncome,3250.00,,,2023,Annual
Diluted Weighted Average Shares ,DilutedWeightedAverageShares,88.78,,,2023,Annual
Diluted EPS Excluding Extra Ord Items ,DilutedEPSExcludingExtraOrdItems,36.61,,,2023,Annual
DPS- Common Stock Primary Issue ,DPS-CommonStockPrimaryIssue,10.00,,,2023,Annual
Diluted Normalized EPS ,DilutedNormalizedEPS,36.63,,,2023,Annual
period Length ,periodLength,12,,,2023,Annual
period Type ,periodType,Months,,,2023,Annual
