displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Cash ,Cash,219.00,,,2022,Annual
Short Term Investments ,ShortTermInvestments,231.00,,,2022,Annual
Cashand Short Term Investments ,CashandShortTermInvestments,450.00,,,2022,Annual
Accounts Receivable- Trade Net ,AccountsReceivable-TradeNet,659.00,,,2022,Annual
Total Receivables Net ,TotalReceivablesNet,1897.00,,,2022,Annual
Total Inventory ,TotalInventory,13715.00,,,2022,Annual
Prepaid Expenses ,PrepaidExpenses,73.00,,,2022,Annual
Other Current Assets Total ,OtherCurrentAssetsTotal,1319.00,,,2022,Annual
Total Current Assets ,TotalCurrentAssets,17454.00,,,2022,Annual
Property/ Plant/ Equipment Total- Gross ,Property/Plant/EquipmentTotal-Gross,3440.00,,,2022,Annual
Accumulated Depreciation Total ,AccumulatedDepreciationTotal,-1180,,,2022,Annual
Property/ Plant/ Equipment Total- Net ,Property/Plant/EquipmentTotal-Net,2260.00,,,2022,Annual
Goodwill Net ,GoodwillNet,123.00,,,2022,Annual
Intangibles Net ,IntangiblesNet,245.00,,,2022,Annual
Long Term Investments ,LongTermInvestments,280.00,,,2022,Annual
Note Receivable- Long Term ,NoteReceivable-LongTerm,509.00,,,2022,Annual
Other Long Term Assets Total ,OtherLongTermAssetsTotal,323.00,,,2022,Annual
Total Assets ,TotalAssets,21194.00,,,2022,Annual
Accounts Payable ,AccountsPayable,1294.00,,,2022,Annual
Notes Payable/ Short Term Debt ,NotesPayable/ShortTermDebt,5914.00,,,2022,Annual
Current Portof LT Debt/ Capital Leases ,CurrentPortofLTDebt/CapitalLeases,221.00,,,2022,Annual
Other Currentliabilities Total ,OtherCurrentliabilitiesTotal,3083.00,,,2022,Annual
Total Current Liabilities ,TotalCurrentLiabilities,10512.00,,,2022,Annual
Long Term Debt ,LongTermDebt,2.00,,,2022,Annual
Capital Lease Obligations ,CapitalLeaseObligations,1138.00,,,2022,Annual
Total Long Term Debt ,TotalLongTermDebt,1140.00,,,2022,Annual
Total Debt ,TotalDebt,7275.00,,,2022,Annual
Deferred Income Tax ,DeferredIncomeTax,6.00,,,2022,Annual
Minority Interest ,MinorityInterest,30.00,,,2022,Annual
Other Liabilities Total ,OtherLiabilitiesTotal,203.00,,,2022,Annual
Total Liabilities ,TotalLiabilities,11891.00,,,2022,Annual
Common Stock Total ,CommonStockTotal,89.00,,,2022,Annual
Additional Paid- In Capital ,AdditionalPaid-InCapital,141.00,,,2022,Annual
Retained Earnings( Accumulated Deficit) ,RetainedEarnings(AccumulatedDeficit),9095.00,,,2022,Annual
ESOP Debt Guarantee ,ESOPDebtGuarantee,6.00,,,2022,Annual
Other Equity Total ,OtherEquityTotal,-28,,,2022,Annual
Total Equity ,TotalEquity,9303.00,,,2022,Annual
Total Liabilities Shareholders' Equity ,TotalLiabilitiesShareholders'Equity,21194.00,,,2022,Annual
Total Common Shares Outstanding ,TotalCommonSharesOutstanding,89.00,,,2022,Annual
Tangible Book Valueper Share Common Eq ,TangibleBookValueperShareCommonEq,100.39,,,2022,Annual
period Length ,periodLength,0.00,,,2022,Annual
