displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Cash ,Cash,409.00,,,2024,Annual
Short Term Investments ,ShortTermInvestments,2131.00,,,2024,Annual
Cashand Short Term Investments ,CashandShortTermInvestments,2540.00,,,2024,Annual
Accounts Receivable- Trade Net ,AccountsReceivable-TradeNet,1188.00,,,2024,Annual
Total Receivables Net ,TotalReceivablesNet,2940.00,,,2024,Annual
Total Inventory ,TotalInventory,19203.00,,,2024,Annual
Prepaid Expenses ,PrepaidExpenses,106.00,,,2024,Annual
Other Current Assets Total ,OtherCurrentAssetsTotal,819.00,,,2024,Annual
Total Current Assets ,TotalCurrentAssets,25608.00,,,2024,Annual
Property/ Plant/ Equipment Total- Gross ,Property/Plant/EquipmentTotal-Gross,5241.00,,,2024,Annual
Accumulated Depreciation Total ,AccumulatedDepreciationTotal,-1873,,,2024,Annual
Property/ Plant/ Equipment Total- Net ,Property/Plant/EquipmentTotal-Net,3368.00,,,2024,Annual
Goodwill Net ,GoodwillNet,123.00,,,2024,Annual
Intangibles Net ,IntangiblesNet,314.00,,,2024,Annual
Long Term Investments ,LongTermInvestments,680.00,,,2024,Annual
Note Receivable- Long Term ,NoteReceivable-LongTerm,1082.00,,,2024,Annual
Other Long Term Assets Total ,OtherLongTermAssetsTotal,375.00,,,2024,Annual
Total Assets ,TotalAssets,31550.00,,,2024,Annual
Accounts Payable ,AccountsPayable,1410.00,,,2024,Annual
Accrued Expenses ,AccruedExpenses,277.00,,,2024,Annual
Notes Payable/ Short Term Debt ,NotesPayable/ShortTermDebt,9702.00,,,2024,Annual
Current Portof LT Debt/ Capital Leases ,CurrentPortofLTDebt/CapitalLeases,492.00,,,2024,Annual
Other Currentliabilities Total ,OtherCurrentliabilitiesTotal,4648.00,,,2024,Annual
Total Current Liabilities ,TotalCurrentLiabilities,16529.00,,,2024,Annual
Long Term Debt ,LongTermDebt,3302.00,,,2024,Annual
Capital Lease Obligations ,CapitalLeaseObligations,2032.00,,,2024,Annual
Total Long Term Debt ,TotalLongTermDebt,5334.00,,,2024,Annual
Total Debt ,TotalDebt,15528.00,,,2024,Annual
Deferred Income Tax ,DeferredIncomeTax,3.00,,,2024,Annual
Minority Interest ,MinorityInterest,0.00,,,2024,Annual
Other Liabilities Total ,OtherLiabilitiesTotal,291.00,,,2024,Annual
Total Liabilities ,TotalLiabilities,22157.00,,,2024,Annual
Common Stock Total ,CommonStockTotal,89.00,,,2024,Annual
Additional Paid- In Capital ,AdditionalPaid-InCapital,142.00,,,2024,Annual
Retained Earnings( Accumulated Deficit) ,RetainedEarnings(AccumulatedDeficit),9486.00,,,2024,Annual
Treasury Stock- Common ,TreasuryStock-Common,-236,,,2024,Annual
ESOP Debt Guarantee ,ESOPDebtGuarantee,48.00,,,2024,Annual
Other Equity Total ,OtherEquityTotal,-136,,,2024,Annual
Total Equity ,TotalEquity,9393.00,,,2024,Annual
Total Liabilities Shareholders' Equity ,TotalLiabilitiesShareholders'Equity,31550.00,,,2024,Annual
Total Common Shares Outstanding ,TotalCommonSharesOutstanding,89.00,,,2024,Annual
Tangible Book Valueper Share Common Eq ,TangibleBookValueperShareCommonEq,100.63,,,2024,Annual
period Length ,periodLength,0.00,,,2024,Annual
