displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Net Income/ Starting Line ,NetIncome/StartingLine,2101.65,,,2020,Annual
Depreciation/ Depletion ,Depreciation/Depletion,347.96,,,2020,Annual
Non- Cash Items ,Non-CashItems,32.13,,,2020,Annual
Changesin Working Capital ,ChangesinWorkingCapital,-2829.15,,,2020,Annual
Cashfrom Operating Activities ,CashfromOperatingActivities,-347.41,,,2020,Annual
Capital Expenditures ,CapitalExpenditures,-355.02,,,2020,Annual
Other Investing Cash Flow Items Total ,OtherInvestingCashFlowItemsTotal,590.01,,,2020,Annual
Cashfrom Investing Activities ,CashfromInvestingActivities,234.99,,,2020,Annual
Financing Cash Flow Items ,FinancingCashFlowItems,-166.17,,,2020,Annual
Total Cash Dividends Paid ,TotalCashDividendsPaid,-535.57,,,2020,Annual
Issuance( Retirement)of Debt Net ,Issuance(Retirement)ofDebtNet,460.07,,,2020,Annual
Cashfrom Financing Activities ,CashfromFinancingActivities,-241.67,,,2020,Annual
Foreign Exchange Effects ,ForeignExchangeEffects,0.05,,,2020,Annual
Net Changein Cash ,NetChangeinCash,-354.04,,,2020,Annual
Cash Interest Paid ,CashInterestPaid,166.17,,,2020,Annual
Cash Taxes Paid ,CashTaxesPaid,557.66,,,2020,Annual
period Length ,periodLength,12,,,2020,Annual
period Type ,periodType,Months,,,2020,Annual
