displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Cash ,Cash,20.30,,,2020,Annual
Cash Equivalents ,CashEquivalents,0.50,,,2020,Annual
Short Term Investments ,ShortTermInvestments,1224.10,,,2020,Annual
Cashand Short Term Investments ,CashandShortTermInvestments,1244.90,,,2020,Annual
Accounts Receivable- Trade Net ,AccountsReceivable-TradeNet,2132.60,,,2020,Annual
Total Receivables Net ,TotalReceivablesNet,3609.90,,,2020,Annual
Total Inventory ,TotalInventory,3213.90,,,2020,Annual
Prepaid Expenses ,PrepaidExpenses,100.20,,,2020,Annual
Other Current Assets Total ,OtherCurrentAssetsTotal,271.70,,,2020,Annual
Total Current Assets ,TotalCurrentAssets,8440.60,,,2020,Annual
Property/ Plant/ Equipment Total- Gross ,Property/Plant/EquipmentTotal-Gross,28831.40,,,2020,Annual
Accumulated Depreciation Total ,AccumulatedDepreciationTotal,-13422.80,,,2020,Annual
Property/ Plant/ Equipment Total- Net ,Property/Plant/EquipmentTotal-Net,16752.90,,,2020,Annual
Intangibles Net ,IntangiblesNet,406.70,,,2020,Annual
Long Term Investments ,LongTermInvestments,36269.20,,,2020,Annual
Note Receivable- Long Term ,NoteReceivable-LongTerm,441.30,,,2020,Annual
Other Long Term Assets Total ,OtherLongTermAssetsTotal,1317.00,,,2020,Annual
Total Assets ,TotalAssets,63627.70,,,2020,Annual
Accounts Payable ,AccountsPayable,7498.80,,,2020,Annual
Accrued Expenses ,AccruedExpenses,3.30,,,2020,Annual
Notes Payable/ Short Term Debt ,NotesPayable/ShortTermDebt,106.30,,,2020,Annual
Current Portof LT Debt/ Capital Leases ,CurrentPortofLTDebt/CapitalLeases,12.60,,,2020,Annual
Other Currentliabilities Total ,OtherCurrentliabilitiesTotal,3684.40,,,2020,Annual
Total Current Liabilities ,TotalCurrentLiabilities,11305.40,,,2020,Annual
Long Term Debt ,LongTermDebt,5.40,,,2020,Annual
Capital Lease Obligations ,CapitalLeaseObligations,59.80,,,2020,Annual
Total Long Term Debt ,TotalLongTermDebt,65.20,,,2020,Annual
Total Debt ,TotalDebt,184.10,,,2020,Annual
Deferred Income Tax ,DeferredIncomeTax,657.50,,,2020,Annual
Minority Interest ,MinorityInterest,19.20,,,2020,Annual
Other Liabilities Total ,OtherLiabilitiesTotal,2167.40,,,2020,Annual
Total Liabilities ,TotalLiabilities,14214.70,,,2020,Annual
Common Stock Total ,CommonStockTotal,151.00,,,2020,Annual
Additional Paid- In Capital ,AdditionalPaid-InCapital,424.10,,,2020,Annual
Retained Earnings( Accumulated Deficit) ,RetainedEarnings(AccumulatedDeficit),48367.20,,,2020,Annual
Other Equity Total ,OtherEquityTotal,470.70,,,2020,Annual
Total Equity ,TotalEquity,49413.00,,,2020,Annual
Total Liabilities Shareholders' Equity ,TotalLiabilitiesShareholders'Equity,63627.70,,,2020,Annual
Total Common Shares Outstanding ,TotalCommonSharesOutstanding,30.21,,,2020,Annual
Tangible Book Valueper Share Common Eq ,TangibleBookValueperShareCommonEq,1622.30,,,2020,Annual
period Length ,periodLength,0.00,,,2020,Annual
