displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Revenue ,Revenue,88329.80,,,2022,Annual
Total Revenue ,TotalRevenue,88329.80,,,2022,Annual
Costof Revenue Total ,CostofRevenueTotal,70206.70,,,2022,Annual
Gross Profit ,GrossProfit,18123.10,,,2022,Annual
Selling/ General/ Admin Expenses Total ,Selling/General/AdminExpensesTotal,10796.20,,,2022,Annual
Depreciation/ Amortization ,Depreciation/Amortization,2789.00,,,2022,Annual
Other Operating Expenses Total ,OtherOperatingExpensesTotal,1574.90,,,2022,Annual
Total Operating Expense ,TotalOperatingExpense,85366.80,,,2022,Annual
Operating Income ,OperatingIncome,2963.00,,,2022,Annual
Interest Inc( Exp) Net- Non- Op Total ,InterestInc(Exp)Net-Non-OpTotal,1894.60,,,2022,Annual
Gain( Loss)on Saleof Assets ,Gain(Loss)onSaleofAssets,-45.80,,,2022,Annual
Other Net ,OtherNet,-114.60,,,2022,Annual
Net Income Before Taxes ,NetIncomeBeforeTaxes,4697.20,,,2022,Annual
Provisionfor Income Taxes ,ProvisionforIncomeTaxes,817.70,,,2022,Annual
Net Income After Taxes ,NetIncomeAfterTaxes,3879.50,,,2022,Annual
Minority Interest ,MinorityInterest,0.00,,,2022,Annual
Net Income Before Extra Items ,NetIncomeBeforeExtraItems,3879.50,,,2022,Annual
Net Income ,NetIncome,3879.50,,,2022,Annual
Income Availableto Com Excl Extra Ord ,IncomeAvailabletoComExclExtraOrd,3879.50,,,2022,Annual
Income Availableto Com Incl Extra Ord ,IncomeAvailabletoComInclExtraOrd,3879.50,,,2022,Annual
Diluted Net Income ,DilutedNetIncome,3879.50,,,2022,Annual
Diluted Weighted Average Shares ,DilutedWeightedAverageShares,30.21,,,2022,Annual
Diluted EPS Excluding Extra Ord Items ,DilutedEPSExcludingExtraOrdItems,128.43,,,2022,Annual
DPS- Common Stock Primary Issue ,DPS-CommonStockPrimaryIssue,60.00,,,2022,Annual
Diluted Normalized EPS ,DilutedNormalizedEPS,129.68,,,2022,Annual
period Length ,periodLength,12,,,2022,Annual
period Type ,periodType,Months,,,2022,Annual
