displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Cash ,Cash,45.20,,,2023,Annual
Cash Equivalents ,CashEquivalents,1740.00,,,2023,Annual
Short Term Investments ,ShortTermInvestments,2269.40,,,2023,Annual
Cashand Short Term Investments ,CashandShortTermInvestments,4054.60,,,2023,Annual
Accounts Receivable- Trade Net ,AccountsReceivable-TradeNet,3347.40,,,2023,Annual
Total Receivables Net ,TotalReceivablesNet,5756.90,,,2023,Annual
Total Inventory ,TotalInventory,5443.50,,,2023,Annual
Prepaid Expenses ,PrepaidExpenses,199.30,,,2023,Annual
Other Current Assets Total ,OtherCurrentAssetsTotal,214.90,,,2023,Annual
Total Current Assets ,TotalCurrentAssets,15669.20,,,2023,Annual
Property/ Plant/ Equipment Total- Gross ,Property/Plant/EquipmentTotal-Gross,54315.50,,,2023,Annual
Accumulated Depreciation Total ,AccumulatedDepreciationTotal,-26922,,,2023,Annual
Property/ Plant/ Equipment Total- Net ,Property/Plant/EquipmentTotal-Net,31447.60,,,2023,Annual
Intangibles Net ,IntangiblesNet,636.80,,,2023,Annual
Long Term Investments ,LongTermInvestments,49184.30,,,2023,Annual
Note Receivable- Long Term ,NoteReceivable-LongTerm,1470.90,,,2023,Annual
Other Long Term Assets Total ,OtherLongTermAssetsTotal,1976.60,,,2023,Annual
Total Assets ,TotalAssets,100385.40,,,2023,Annual
Accounts Payable ,AccountsPayable,13675.50,,,2023,Annual
Accrued Expenses ,AccruedExpenses,599.10,,,2023,Annual
Notes Payable/ Short Term Debt ,NotesPayable/ShortTermDebt,1215.80,,,2023,Annual
Current Portof LT Debt/ Capital Leases ,CurrentPortofLTDebt/CapitalLeases,6.80,,,2023,Annual
Other Currentliabilities Total ,OtherCurrentliabilitiesTotal,7269.50,,,2023,Annual
Total Current Liabilities ,TotalCurrentLiabilities,22766.70,,,2023,Annual
Capital Lease Obligations ,CapitalLeaseObligations,25.00,,,2023,Annual
Total Long Term Debt ,TotalLongTermDebt,25.00,,,2023,Annual
Total Debt ,TotalDebt,1247.60,,,2023,Annual
Deferred Income Tax ,DeferredIncomeTax,321.00,,,2023,Annual
Other Liabilities Total ,OtherLiabilitiesTotal,2672.50,,,2023,Annual
Total Liabilities ,TotalLiabilities,25785.20,,,2023,Annual
Common Stock Total ,CommonStockTotal,151.00,,,2023,Annual
Additional Paid- In Capital ,AdditionalPaid-InCapital,13259.00,,,2023,Annual
Retained Earnings( Accumulated Deficit) ,RetainedEarnings(AccumulatedDeficit),59868.30,,,2023,Annual
Other Equity Total ,OtherEquityTotal,1321.90,,,2023,Annual
Total Equity ,TotalEquity,74600.20,,,2023,Annual
Total Liabilities Shareholders' Equity ,TotalLiabilitiesShareholders'Equity,100385.40,,,2023,Annual
Total Common Shares Outstanding ,TotalCommonSharesOutstanding,30.21,,,2023,Annual
Tangible Book Valueper Share Common Eq ,TangibleBookValueperShareCommonEq,2448.47,,,2023,Annual
period Length ,periodLength,0.00,,,2023,Annual
