displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Cash ,Cash,40.80,,,2021,Annual
Cash Equivalents ,CashEquivalents,0.00,,,2021,Annual
Short Term Investments ,ShortTermInvestments,11417.90,,,2021,Annual
Cashand Short Term Investments ,CashandShortTermInvestments,11458.70,,,2021,Annual
Accounts Receivable- Trade Net ,AccountsReceivable-TradeNet,1288.50,,,2021,Annual
Total Receivables Net ,TotalReceivablesNet,3660.30,,,2021,Annual
Total Inventory ,TotalInventory,3049.00,,,2021,Annual
Prepaid Expenses ,PrepaidExpenses,121.60,,,2021,Annual
Other Current Assets Total ,OtherCurrentAssetsTotal,254.70,,,2021,Annual
Total Current Assets ,TotalCurrentAssets,18544.30,,,2021,Annual
Property/ Plant/ Equipment Total- Gross ,Property/Plant/EquipmentTotal-Gross,30529.00,,,2021,Annual
Accumulated Depreciation Total ,AccumulatedDepreciationTotal,-15764.50,,,2021,Annual
Property/ Plant/ Equipment Total- Net ,Property/Plant/EquipmentTotal-Net,15963.80,,,2021,Annual
Intangibles Net ,IntangiblesNet,521.70,,,2021,Annual
Long Term Investments ,LongTermInvestments,34529.10,,,2021,Annual
Note Receivable- Long Term ,NoteReceivable-LongTerm,391.10,,,2021,Annual
Other Long Term Assets Total ,OtherLongTermAssetsTotal,1332.70,,,2021,Annual
Total Assets ,TotalAssets,71282.70,,,2021,Annual
Accounts Payable ,AccountsPayable,10168.10,,,2021,Annual
Accrued Expenses ,AccruedExpenses,3.50,,,2021,Annual
Notes Payable/ Short Term Debt ,NotesPayable/ShortTermDebt,488.80,,,2021,Annual
Current Portof LT Debt/ Capital Leases ,CurrentPortofLTDebt/CapitalLeases,10.10,,,2021,Annual
Other Currentliabilities Total ,OtherCurrentliabilitiesTotal,5450.00,,,2021,Annual
Total Current Liabilities ,TotalCurrentLiabilities,16120.50,,,2021,Annual
Long Term Debt ,LongTermDebt,2.80,,,2021,Annual
Capital Lease Obligations ,CapitalLeaseObligations,39.20,,,2021,Annual
Total Long Term Debt ,TotalLongTermDebt,42.00,,,2021,Annual
Total Debt ,TotalDebt,540.90,,,2021,Annual
Deferred Income Tax ,DeferredIncomeTax,445.40,,,2021,Annual
Minority Interest ,MinorityInterest,0.00,,,2021,Annual
Other Liabilities Total ,OtherLiabilitiesTotal,2174.20,,,2021,Annual
Total Liabilities ,TotalLiabilities,18782.10,,,2021,Annual
Common Stock Total ,CommonStockTotal,151.00,,,2021,Annual
Additional Paid- In Capital ,AdditionalPaid-InCapital,424.10,,,2021,Annual
Retained Earnings( Accumulated Deficit) ,RetainedEarnings(AccumulatedDeficit),50983.00,,,2021,Annual
Other Equity Total ,OtherEquityTotal,942.50,,,2021,Annual
Total Equity ,TotalEquity,52500.60,,,2021,Annual
Total Liabilities Shareholders' Equity ,TotalLiabilitiesShareholders'Equity,71282.70,,,2021,Annual
Total Common Shares Outstanding ,TotalCommonSharesOutstanding,30.21,,,2021,Annual
Tangible Book Valueper Share Common Eq ,TangibleBookValueperShareCommonEq,1720.70,,,2021,Annual
period Length ,periodLength,0.00,,,2021,Annual
