displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Net Income/ Starting Line ,NetIncome/StartingLine,4697.20,,,2022,Annual
Depreciation/ Depletion ,Depreciation/Depletion,2789.00,,,2022,Annual
Non- Cash Items ,Non-CashItems,-1703.30,,,2022,Annual
Changesin Working Capital ,ChangesinWorkingCapital,-3942.40,,,2022,Annual
Cashfrom Operating Activities ,CashfromOperatingActivities,1840.50,,,2022,Annual
Capital Expenditures ,CapitalExpenditures,-3459.30,,,2022,Annual
Other Investing Cash Flow Items Total ,OtherInvestingCashFlowItemsTotal,3220.10,,,2022,Annual
Cashfrom Investing Activities ,CashfromInvestingActivities,-239.20,,,2022,Annual
Financing Cash Flow Items ,FinancingCashFlowItems,-129.80,,,2022,Annual
Total Cash Dividends Paid ,TotalCashDividendsPaid,-1359.40,,,2022,Annual
Issuance( Retirement)of Debt Net ,Issuance(Retirement)ofDebtNet,-117.80,,,2022,Annual
Cashfrom Financing Activities ,CashfromFinancingActivities,-1607,,,2022,Annual
Net Changein Cash ,NetChangeinCash,-5.70,,,2022,Annual
Cash Interest Paid ,CashInterestPaid,129.80,,,2022,Annual
Cash Taxes Paid ,CashTaxesPaid,1178.30,,,2022,Annual
period Length ,periodLength,12,,,2022,Annual
period Type ,periodType,Months,,,2022,Annual
