displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Revenue ,Revenue,118409.90,,,2023,Annual
Total Revenue ,TotalRevenue,118409.90,,,2023,Annual
Costof Revenue Total ,CostofRevenueTotal,91729.90,,,2023,Annual
Gross Profit ,GrossProfit,26680.00,,,2023,Annual
Selling/ General/ Admin Expenses Total ,Selling/General/AdminExpensesTotal,11539.20,,,2023,Annual
Depreciation/ Amortization ,Depreciation/Amortization,4846.00,,,2023,Annual
Other Operating Expenses Total ,OtherOperatingExpensesTotal,2004.10,,,2023,Annual
Total Operating Expense ,TotalOperatingExpense,110119.20,,,2023,Annual
Operating Income ,OperatingIncome,8290.70,,,2023,Annual
Interest Inc( Exp) Net- Non- Op Total ,InterestInc(Exp)Net-Non-OpTotal,2393.90,,,2023,Annual
Gain( Loss)on Saleof Assets ,Gain(Loss)onSaleofAssets,-27.10,,,2023,Annual
Other Net ,OtherNet,-219.30,,,2023,Annual
Net Income Before Taxes ,NetIncomeBeforeTaxes,10438.20,,,2023,Annual
Provisionfor Income Taxes ,ProvisionforIncomeTaxes,2174.50,,,2023,Annual
Net Income After Taxes ,NetIncomeAfterTaxes,8263.70,,,2023,Annual
Minority Interest ,MinorityInterest,0.00,,,2023,Annual
Net Income Before Extra Items ,NetIncomeBeforeExtraItems,8263.70,,,2023,Annual
Net Income ,NetIncome,8263.70,,,2023,Annual
Income Availableto Com Excl Extra Ord ,IncomeAvailabletoComExclExtraOrd,8263.70,,,2023,Annual
Income Availableto Com Incl Extra Ord ,IncomeAvailabletoComInclExtraOrd,8263.70,,,2023,Annual
Diluted Net Income ,DilutedNetIncome,8263.70,,,2023,Annual
Diluted Weighted Average Shares ,DilutedWeightedAverageShares,31.44,,,2023,Annual
Diluted EPS Excluding Extra Ord Items ,DilutedEPSExcludingExtraOrdItems,262.84,,,2023,Annual
DPS- Common Stock Primary Issue ,DPS-CommonStockPrimaryIssue,90.00,,,2023,Annual
Diluted Normalized EPS ,DilutedNormalizedEPS,263.52,,,2023,Annual
period Length ,periodLength,12,,,2023,Annual
period Type ,periodType,Months,,,2023,Annual
