displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Revenue ,Revenue,141858.20,,,2024,Annual
Total Revenue ,TotalRevenue,141858.20,,,2024,Annual
Costof Revenue Total ,CostofRevenueTotal,106905.40,,,2024,Annual
Gross Profit ,GrossProfit,34952.80,,,2024,Annual
Selling/ General/ Admin Expenses Total ,Selling/General/AdminExpensesTotal,13565.30,,,2024,Annual
Depreciation/ Amortization ,Depreciation/Amortization,5255.80,,,2024,Annual
Other Operating Expenses Total ,OtherOperatingExpensesTotal,2649.50,,,2024,Annual
Total Operating Expense ,TotalOperatingExpense,128376.00,,,2024,Annual
Operating Income ,OperatingIncome,13482.20,,,2024,Annual
Interest Inc( Exp) Net- Non- Op Total ,InterestInc(Exp)Net-Non-OpTotal,4193.20,,,2024,Annual
Gain( Loss)on Saleof Assets ,Gain(Loss)onSaleofAssets,-100,,,2024,Annual
Other Net ,OtherNet,-150.90,,,2024,Annual
Net Income Before Taxes ,NetIncomeBeforeTaxes,17424.50,,,2024,Annual
Provisionfor Income Taxes ,ProvisionforIncomeTaxes,3936.30,,,2024,Annual
Net Income After Taxes ,NetIncomeAfterTaxes,13488.20,,,2024,Annual
Minority Interest ,MinorityInterest,0.00,,,2024,Annual
Net Income Before Extra Items ,NetIncomeBeforeExtraItems,13488.20,,,2024,Annual
Net Income ,NetIncome,13488.20,,,2024,Annual
Income Availableto Com Excl Extra Ord ,IncomeAvailabletoComExclExtraOrd,13488.20,,,2024,Annual
Income Availableto Com Incl Extra Ord ,IncomeAvailabletoComInclExtraOrd,13488.20,,,2024,Annual
Diluted Net Income ,DilutedNetIncome,13488.20,,,2024,Annual
Diluted Weighted Average Shares ,DilutedWeightedAverageShares,31.44,,,2024,Annual
Diluted EPS Excluding Extra Ord Items ,DilutedEPSExcludingExtraOrdItems,429.01,,,2024,Annual
DPS- Common Stock Primary Issue ,DPS-CommonStockPrimaryIssue,125.00,,,2024,Annual
Diluted Normalized EPS ,DilutedNormalizedEPS,431.47,,,2024,Annual
period Length ,periodLength,12,,,2024,Annual
period Type ,periodType,Months,,,2024,Annual
