displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Net Income/ Starting Line ,NetIncome/StartingLine,17424.50,,,2024,Annual
Depreciation/ Depletion ,Depreciation/Depletion,5255.80,,,2024,Annual
Non- Cash Items ,Non-CashItems,-4063.50,,,2024,Annual
Changesin Working Capital ,ChangesinWorkingCapital,-1815.70,,,2024,Annual
Cashfrom Operating Activities ,CashfromOperatingActivities,16801.10,,,2024,Annual
Capital Expenditures ,CapitalExpenditures,-9199.90,,,2024,Annual
Other Investing Cash Flow Items Total ,OtherInvestingCashFlowItemsTotal,-2664.90,,,2024,Annual
Cashfrom Investing Activities ,CashfromInvestingActivities,-11864.80,,,2024,Annual
Financing Cash Flow Items ,FinancingCashFlowItems,-147.20,,,2024,Annual
Total Cash Dividends Paid ,TotalCashDividendsPaid,-2718.70,,,2024,Annual
Issuance( Retirement)of Debt Net ,Issuance(Retirement)ofDebtNet,-1196.10,,,2024,Annual
Cashfrom Financing Activities ,CashfromFinancingActivities,-4062,,,2024,Annual
Net Changein Cash ,NetChangeinCash,874.30,,,2024,Annual
Cash Interest Paid ,CashInterestPaid,147.20,,,2024,Annual
Cash Taxes Paid ,CashTaxesPaid,3597.10,,,2024,Annual
period Length ,periodLength,12,,,2024,Annual
period Type ,periodType,Months,,,2024,Annual
