displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Revenue ,Revenue,35779.40,,,2025,Interim
Total Revenue ,TotalRevenue,35779.40,,,2025,Interim
Costof Revenue Total ,CostofRevenueTotal,24761.50,,,2025,Interim
Gross Profit ,GrossProfit,11017.90,,,2025,Interim
Selling/ General/ Admin Expenses Total ,Selling/General/AdminExpensesTotal,1757.90,,,2025,Interim
Depreciation/ Amortization ,Depreciation/Amortization,1331.70,,,2025,Interim
Other Operating Expenses Total ,OtherOperatingExpensesTotal,4080.90,,,2025,Interim
Total Operating Expense ,TotalOperatingExpense,31932.00,,,2025,Interim
Operating Income ,OperatingIncome,3847.40,,,2025,Interim
Interest Inc( Exp) Net- Non- Op Total ,InterestInc(Exp)Net-Non-OpTotal,0.30,,,2025,Interim
Other Net ,OtherNet,988.00,,,2025,Interim
Net Income Before Taxes ,NetIncomeBeforeTaxes,4835.70,,,2025,Interim
Provisionfor Income Taxes ,ProvisionforIncomeTaxes,1076.00,,,2025,Interim
Net Income After Taxes ,NetIncomeAfterTaxes,3759.70,,,2025,Interim
Minority Interest ,MinorityInterest,0.00,,,2025,Interim
Net Income Before Extra Items ,NetIncomeBeforeExtraItems,3759.70,,,2025,Interim
Net Income ,NetIncome,3759.70,,,2025,Interim
Income Availableto Com Excl Extra Ord ,IncomeAvailabletoComExclExtraOrd,3759.70,,,2025,Interim
Income Availableto Com Incl Extra Ord ,IncomeAvailabletoComInclExtraOrd,3759.70,,,2025,Interim
Diluted Net Income ,DilutedNetIncome,3759.70,,,2025,Interim
Diluted Weighted Average Shares ,DilutedWeightedAverageShares,31.44,,,2025,Interim
Diluted EPS Excluding Extra Ord Items ,DilutedEPSExcludingExtraOrdItems,119.58,,,2025,Interim
DPS- Common Stock Primary Issue ,DPS-CommonStockPrimaryIssue,0.00,,,2025,Interim
Diluted Normalized EPS ,DilutedNormalizedEPS,119.58,,,2025,Interim
period Length ,periodLength,3,,,2025,Interim
period Type ,periodType,Months,,,2025,Interim
