displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Revenue ,Revenue,75660.00,,,2020,Annual
Total Revenue ,TotalRevenue,75660.00,,,2020,Annual
Costof Revenue Total ,CostofRevenueTotal,58109.40,,,2020,Annual
Gross Profit ,GrossProfit,17550.60,,,2020,Annual
Selling/ General/ Admin Expenses Total ,Selling/General/AdminExpensesTotal,8549.00,,,2020,Annual
Depreciation/ Amortization ,Depreciation/Amortization,3528.40,,,2020,Annual
Other Operating Expenses Total ,OtherOperatingExpensesTotal,1646.60,,,2020,Annual
Total Operating Expense ,TotalOperatingExpense,71833.40,,,2020,Annual
Operating Income ,OperatingIncome,3826.60,,,2020,Annual
Interest Inc( Exp) Net- Non- Op Total ,InterestInc(Exp)Net-Non-OpTotal,3418.90,,,2020,Annual
Gain( Loss)on Saleof Assets ,Gain(Loss)onSaleofAssets,-42.40,,,2020,Annual
Other Net ,OtherNet,-100.30,,,2020,Annual
Net Income Before Taxes ,NetIncomeBeforeTaxes,7102.80,,,2020,Annual
Provisionfor Income Taxes ,ProvisionforIncomeTaxes,1425.20,,,2020,Annual
Net Income After Taxes ,NetIncomeAfterTaxes,5677.60,,,2020,Annual
Minority Interest ,MinorityInterest,-1.60,,,2020,Annual
Net Income Before Extra Items ,NetIncomeBeforeExtraItems,5676.00,,,2020,Annual
Net Income ,NetIncome,5676.00,,,2020,Annual
Income Availableto Com Excl Extra Ord ,IncomeAvailabletoComExclExtraOrd,5676.00,,,2020,Annual
Income Availableto Com Incl Extra Ord ,IncomeAvailabletoComInclExtraOrd,5676.00,,,2020,Annual
Diluted Net Income ,DilutedNetIncome,5676.00,,,2020,Annual
Diluted Weighted Average Shares ,DilutedWeightedAverageShares,30.21,,,2020,Annual
Diluted EPS Excluding Extra Ord Items ,DilutedEPSExcludingExtraOrdItems,187.90,,,2020,Annual
DPS- Common Stock Primary Issue ,DPS-CommonStockPrimaryIssue,60.00,,,2020,Annual
Diluted Normalized EPS ,DilutedNormalizedEPS,189.02,,,2020,Annual
period Length ,periodLength,12,,,2020,Annual
period Type ,periodType,Months,,,2020,Annual
