displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Revenue ,Revenue,24669.70,,,2023,Annual
Total Revenue ,TotalRevenue,24669.70,,,2023,Annual
Costof Revenue Total ,CostofRevenueTotal,8304.80,,,2023,Annual
Gross Profit ,GrossProfit,16364.90,,,2023,Annual
Selling/ General/ Admin Expenses Total ,Selling/General/AdminExpensesTotal,8204.80,,,2023,Annual
Research Development ,ResearchDevelopment,1620.10,,,2023,Annual
Depreciation/ Amortization ,Depreciation/Amortization,1250.20,,,2023,Annual
Unusual Expense( Income) ,UnusualExpense(Income),69.90,,,2023,Annual
Total Operating Expense ,TotalOperatingExpense,19449.80,,,2023,Annual
Operating Income ,OperatingIncome,5219.90,,,2023,Annual
Interest Inc( Exp) Net- Non- Op Total ,InterestInc(Exp)Net-Non-OpTotal,320.80,,,2023,Annual
Gain( Loss)on Saleof Assets ,Gain(Loss)onSaleofAssets,-121.10,,,2023,Annual
Other Net ,OtherNet,628.90,,,2023,Annual
Net Income Before Taxes ,NetIncomeBeforeTaxes,6048.50,,,2023,Annual
Provisionfor Income Taxes ,ProvisionforIncomeTaxes,1541.20,,,2023,Annual
Net Income After Taxes ,NetIncomeAfterTaxes,4507.30,,,2023,Annual
Minority Interest ,MinorityInterest,0.00,,,2023,Annual
Net Income Before Extra Items ,NetIncomeBeforeExtraItems,4507.30,,,2023,Annual
Net Income ,NetIncome,4507.30,,,2023,Annual
Income Availableto Com Excl Extra Ord ,IncomeAvailabletoComExclExtraOrd,4507.30,,,2023,Annual
Income Availableto Com Incl Extra Ord ,IncomeAvailabletoComInclExtraOrd,4507.30,,,2023,Annual
Diluted Net Income ,DilutedNetIncome,4507.30,,,2023,Annual
Diluted Weighted Average Shares ,DilutedWeightedAverageShares,83.19,,,2023,Annual
Diluted EPS Excluding Extra Ord Items ,DilutedEPSExcludingExtraOrdItems,54.18,,,2023,Annual
DPS- Common Stock Primary Issue ,DPS-CommonStockPrimaryIssue,8.00,,,2023,Annual
Diluted Normalized EPS ,DilutedNormalizedEPS,55.89,,,2023,Annual
period Length ,periodLength,12,,,2023,Annual
period Type ,periodType,Months,,,2023,Annual
