displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Revenue ,Revenue,19047.50,,,2021,Annual
Total Revenue ,TotalRevenue,19047.50,,,2021,Annual
Costof Revenue Total ,CostofRevenueTotal,6564.70,,,2021,Annual
Gross Profit ,GrossProfit,12482.80,,,2021,Annual
Selling/ General/ Admin Expenses Total ,Selling/General/AdminExpensesTotal,6385.10,,,2021,Annual
Research Development ,ResearchDevelopment,1546.80,,,2021,Annual
Depreciation/ Amortization ,Depreciation/Amortization,1228.80,,,2021,Annual
Unusual Expense( Income) ,UnusualExpense(Income),676.80,,,2021,Annual
Total Operating Expense ,TotalOperatingExpense,16402.20,,,2021,Annual
Operating Income ,OperatingIncome,2645.30,,,2021,Annual
Interest Inc( Exp) Net- Non- Op Total ,InterestInc(Exp)Net-Non-OpTotal,200.30,,,2021,Annual
Gain( Loss)on Saleof Assets ,Gain(Loss)onSaleofAssets,-4.20,,,2021,Annual
Other Net ,OtherNet,42.10,,,2021,Annual
Net Income Before Taxes ,NetIncomeBeforeTaxes,2883.50,,,2021,Annual
Provisionfor Income Taxes ,ProvisionforIncomeTaxes,963.20,,,2021,Annual
Net Income After Taxes ,NetIncomeAfterTaxes,1920.30,,,2021,Annual
Minority Interest ,MinorityInterest,0.00,,,2021,Annual
Net Income Before Extra Items ,NetIncomeBeforeExtraItems,1920.30,,,2021,Annual
Total Extraordinary Items ,TotalExtraordinaryItems,31.30,,,2021,Annual
Net Income ,NetIncome,1951.60,,,2021,Annual
Income Availableto Com Excl Extra Ord ,IncomeAvailabletoComExclExtraOrd,1920.30,,,2021,Annual
Income Availableto Com Incl Extra Ord ,IncomeAvailabletoComInclExtraOrd,1951.60,,,2021,Annual
Diluted Net Income ,DilutedNetIncome,1951.60,,,2021,Annual
Diluted Weighted Average Shares ,DilutedWeightedAverageShares,83.16,,,2021,Annual
Diluted EPS Excluding Extra Ord Items ,DilutedEPSExcludingExtraOrdItems,23.09,,,2021,Annual
DPS- Common Stock Primary Issue ,DPS-CommonStockPrimaryIssue,5.00,,,2021,Annual
Diluted Normalized EPS ,DilutedNormalizedEPS,28.55,,,2021,Annual
period Length ,periodLength,12,,,2021,Annual
period Type ,periodType,Months,,,2021,Annual
