displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Revenue ,Revenue,21545.20,,,2022,Annual
Total Revenue ,TotalRevenue,21545.20,,,2022,Annual
Costof Revenue Total ,CostofRevenueTotal,7997.20,,,2022,Annual
Gross Profit ,GrossProfit,13548.00,,,2022,Annual
Selling/ General/ Admin Expenses Total ,Selling/General/AdminExpensesTotal,7339.90,,,2022,Annual
Research Development ,ResearchDevelopment,1510.00,,,2022,Annual
Depreciation/ Amortization ,Depreciation/Amortization,1165.20,,,2022,Annual
Unusual Expense( Income) ,UnusualExpense(Income),930.40,,,2022,Annual
Total Operating Expense ,TotalOperatingExpense,18942.70,,,2022,Annual
Operating Income ,OperatingIncome,2602.50,,,2022,Annual
Interest Inc( Exp) Net- Non- Op Total ,InterestInc(Exp)Net-Non-OpTotal,281.30,,,2022,Annual
Gain( Loss)on Saleof Assets ,Gain(Loss)onSaleofAssets,111.90,,,2022,Annual
Other Net ,OtherNet,65.70,,,2022,Annual
Net Income Before Taxes ,NetIncomeBeforeTaxes,3061.40,,,2022,Annual
Provisionfor Income Taxes ,ProvisionforIncomeTaxes,883.30,,,2022,Annual
Net Income After Taxes ,NetIncomeAfterTaxes,2178.10,,,2022,Annual
Minority Interest ,MinorityInterest,0.00,,,2022,Annual
Net Income Before Extra Items ,NetIncomeBeforeExtraItems,2178.10,,,2022,Annual
Total Extraordinary Items ,TotalExtraordinaryItems,4.40,,,2022,Annual
Net Income ,NetIncome,2182.50,,,2022,Annual
Income Availableto Com Excl Extra Ord ,IncomeAvailabletoComExclExtraOrd,2178.10,,,2022,Annual
Income Availableto Com Incl Extra Ord ,IncomeAvailabletoComInclExtraOrd,2182.50,,,2022,Annual
Diluted Net Income ,DilutedNetIncome,2182.50,,,2022,Annual
Diluted Weighted Average Shares ,DilutedWeightedAverageShares,83.17,,,2022,Annual
Diluted EPS Excluding Extra Ord Items ,DilutedEPSExcludingExtraOrdItems,26.19,,,2022,Annual
DPS- Common Stock Primary Issue ,DPS-CommonStockPrimaryIssue,6.00,,,2022,Annual
Diluted Normalized EPS ,DilutedNormalizedEPS,33.19,,,2022,Annual
period Length ,periodLength,12,,,2022,Annual
period Type ,periodType,Months,,,2022,Annual
