displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Net Income/ Starting Line ,NetIncome/StartingLine,1885.70,,,2020,Annual
Depreciation/ Depletion ,Depreciation/Depletion,1163.10,,,2020,Annual
Non- Cash Items ,Non-CashItems,1399.40,,,2020,Annual
Changesin Working Capital ,ChangesinWorkingCapital,-1464.10,,,2020,Annual
Cashfrom Operating Activities ,CashfromOperatingActivities,2984.10,,,2020,Annual
Capital Expenditures ,CapitalExpenditures,-611.50,,,2020,Annual
Other Investing Cash Flow Items Total ,OtherInvestingCashFlowItemsTotal,119.20,,,2020,Annual
Cashfrom Investing Activities ,CashfromInvestingActivities,-492.30,,,2020,Annual
Financing Cash Flow Items ,FinancingCashFlowItems,-160.80,,,2020,Annual
Total Cash Dividends Paid ,TotalCashDividendsPaid,-391.60,,,2020,Annual
Issuance( Retirement)of Stock Net ,Issuance(Retirement)ofStockNet,-47,,,2020,Annual
Issuance( Retirement)of Debt Net ,Issuance(Retirement)ofDebtNet,-1916.50,,,2020,Annual
Cashfrom Financing Activities ,CashfromFinancingActivities,-2515.90,,,2020,Annual
Foreign Exchange Effects ,ForeignExchangeEffects,-2.50,,,2020,Annual
Net Changein Cash ,NetChangeinCash,-26.60,,,2020,Annual
Cash Interest Paid ,CashInterestPaid,160.80,,,2020,Annual
Cash Taxes Paid ,CashTaxesPaid,710.50,,,2020,Annual
period Length ,periodLength,12,,,2020,Annual
period Type ,periodType,Months,,,2020,Annual
