displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Cash ,Cash,435.00,,,2024,Annual
Cash Equivalents ,CashEquivalents,260.00,,,2024,Annual
Short Term Investments ,ShortTermInvestments,7436.30,,,2024,Annual
Cashand Short Term Investments ,CashandShortTermInvestments,8131.30,,,2024,Annual
Accounts Receivable- Trade Net ,AccountsReceivable-TradeNet,8029.80,,,2024,Annual
Total Receivables Net ,TotalReceivablesNet,9883.10,,,2024,Annual
Total Inventory ,TotalInventory,6355.20,,,2024,Annual
Prepaid Expenses ,PrepaidExpenses,194.70,,,2024,Annual
Other Current Assets Total ,OtherCurrentAssetsTotal,241.00,,,2024,Annual
Total Current Assets ,TotalCurrentAssets,24805.30,,,2024,Annual
Property/ Plant/ Equipment Total- Gross ,Property/Plant/EquipmentTotal-Gross,15507.40,,,2024,Annual
Accumulated Depreciation Total ,AccumulatedDepreciationTotal,-9258.70,,,2024,Annual
Property/ Plant/ Equipment Total- Net ,Property/Plant/EquipmentTotal-Net,7599.70,,,2024,Annual
Goodwill Net ,GoodwillNet,550.10,,,2024,Annual
Intangibles Net ,IntangiblesNet,3695.10,,,2024,Annual
Long Term Investments ,LongTermInvestments,572.00,,,2024,Annual
Note Receivable- Long Term ,NoteReceivable-LongTerm,467.10,,,2024,Annual
Other Long Term Assets Total ,OtherLongTermAssetsTotal,1174.50,,,2024,Annual
Total Assets ,TotalAssets,38863.80,,,2024,Annual
Accounts Payable ,AccountsPayable,2614.40,,,2024,Annual
Accrued Expenses ,AccruedExpenses,2971.10,,,2024,Annual
Notes Payable/ Short Term Debt ,NotesPayable/ShortTermDebt,1272.30,,,2024,Annual
Current Portof LT Debt/ Capital Leases ,CurrentPortofLTDebt/CapitalLeases,130.70,,,2024,Annual
Other Currentliabilities Total ,OtherCurrentliabilitiesTotal,2599.50,,,2024,Annual
Total Current Liabilities ,TotalCurrentLiabilities,9588.00,,,2024,Annual
Long Term Debt ,LongTermDebt,380.00,,,2024,Annual
Capital Lease Obligations ,CapitalLeaseObligations,219.00,,,2024,Annual
Total Long Term Debt ,TotalLongTermDebt,599.00,,,2024,Annual
Total Debt ,TotalDebt,2002.00,,,2024,Annual
Deferred Income Tax ,DeferredIncomeTax,84.10,,,2024,Annual
Other Liabilities Total ,OtherLiabilitiesTotal,337.90,,,2024,Annual
Total Liabilities ,TotalLiabilities,10609.00,,,2024,Annual
Common Stock Total ,CommonStockTotal,83.40,,,2024,Annual
Additional Paid- In Capital ,AdditionalPaid-InCapital,818.60,,,2024,Annual
Retained Earnings( Accumulated Deficit) ,RetainedEarnings(AccumulatedDeficit),27255.00,,,2024,Annual
Treasury Stock- Common ,TreasuryStock-Common,-99.10,,,2024,Annual
Other Equity Total ,OtherEquityTotal,196.90,,,2024,Annual
Total Equity ,TotalEquity,28254.80,,,2024,Annual
Total Liabilities Shareholders' Equity ,TotalLiabilitiesShareholders'Equity,38863.80,,,2024,Annual
Total Common Shares Outstanding ,TotalCommonSharesOutstanding,83.26,,,2024,Annual
Tangible Book Valueper Share Common Eq ,TangibleBookValueperShareCommonEq,288.35,,,2024,Annual
period Length ,periodLength,0.00,,,2024,Annual
