displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Cash ,Cash,269.50,,,2023,Annual
Cash Equivalents ,CashEquivalents,292.80,,,2023,Annual
Short Term Investments ,ShortTermInvestments,5601.90,,,2023,Annual
Cashand Short Term Investments ,CashandShortTermInvestments,6164.20,,,2023,Annual
Accounts Receivable- Trade Net ,AccountsReceivable-TradeNet,7248.50,,,2023,Annual
Total Receivables Net ,TotalReceivablesNet,8799.30,,,2023,Annual
Total Inventory ,TotalInventory,4867.00,,,2023,Annual
Prepaid Expenses ,PrepaidExpenses,145.20,,,2023,Annual
Other Current Assets Total ,OtherCurrentAssetsTotal,449.80,,,2023,Annual
Total Current Assets ,TotalCurrentAssets,20425.50,,,2023,Annual
Property/ Plant/ Equipment Total- Gross ,Property/Plant/EquipmentTotal-Gross,14176.20,,,2023,Annual
Accumulated Depreciation Total ,AccumulatedDepreciationTotal,-8522,,,2023,Annual
Property/ Plant/ Equipment Total- Net ,Property/Plant/EquipmentTotal-Net,6629.40,,,2023,Annual
Goodwill Net ,GoodwillNet,547.40,,,2023,Annual
Intangibles Net ,IntangiblesNet,3072.40,,,2023,Annual
Long Term Investments ,LongTermInvestments,542.10,,,2023,Annual
Note Receivable- Long Term ,NoteReceivable-LongTerm,289.10,,,2023,Annual
Other Long Term Assets Total ,OtherLongTermAssetsTotal,779.20,,,2023,Annual
Total Assets ,TotalAssets,32285.10,,,2023,Annual
Accounts Payable ,AccountsPayable,2268.40,,,2023,Annual
Accrued Expenses ,AccruedExpenses,2801.90,,,2023,Annual
Notes Payable/ Short Term Debt ,NotesPayable/ShortTermDebt,739.00,,,2023,Annual
Current Portof LT Debt/ Capital Leases ,CurrentPortofLTDebt/CapitalLeases,480.40,,,2023,Annual
Other Currentliabilities Total ,OtherCurrentliabilitiesTotal,2282.40,,,2023,Annual
Total Current Liabilities ,TotalCurrentLiabilities,8572.10,,,2023,Annual
Long Term Debt ,LongTermDebt,0.00,,,2023,Annual
Capital Lease Obligations ,CapitalLeaseObligations,127.80,,,2023,Annual
Total Long Term Debt ,TotalLongTermDebt,127.80,,,2023,Annual
Total Debt ,TotalDebt,1347.20,,,2023,Annual
Deferred Income Tax ,DeferredIncomeTax,76.00,,,2023,Annual
Other Liabilities Total ,OtherLiabilitiesTotal,223.10,,,2023,Annual
Total Liabilities ,TotalLiabilities,8999.00,,,2023,Annual
Common Stock Total ,CommonStockTotal,83.30,,,2023,Annual
Additional Paid- In Capital ,AdditionalPaid-InCapital,710.90,,,2023,Annual
Retained Earnings( Accumulated Deficit) ,RetainedEarnings(AccumulatedDeficit),22456.10,,,2023,Annual
Treasury Stock- Common ,TreasuryStock-Common,-126.90,,,2023,Annual
Other Equity Total ,OtherEquityTotal,162.70,,,2023,Annual
Total Equity ,TotalEquity,23286.10,,,2023,Annual
Total Liabilities Shareholders' Equity ,TotalLiabilitiesShareholders'Equity,32285.10,,,2023,Annual
Total Common Shares Outstanding ,TotalCommonSharesOutstanding,83.08,,,2023,Annual
Tangible Book Valueper Share Common Eq ,TangibleBookValueperShareCommonEq,236.72,,,2023,Annual
period Length ,periodLength,0.00,,,2023,Annual
