displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Cash Equivalents ,CashEquivalents,9664.00,,,2023,Annual
Short Term Investments ,ShortTermInvestments,9311.00,,,2023,Annual
Cashand Short Term Investments ,CashandShortTermInvestments,18975.00,,,2023,Annual
Accounts Receivable- Trade Net ,AccountsReceivable-TradeNet,41403.00,,,2023,Annual
Total Receivables Net ,TotalReceivablesNet,45280.00,,,2023,Annual
Prepaid Expenses ,PrepaidExpenses,2745.00,,,2023,Annual
Other Current Assets Total ,OtherCurrentAssetsTotal,3881.00,,,2023,Annual
Total Current Assets ,TotalCurrentAssets,70881.00,,,2023,Annual
Property/ Plant/ Equipment Total- Gross ,Property/Plant/EquipmentTotal-Gross,37259.00,,,2023,Annual
Accumulated Depreciation Total ,AccumulatedDepreciationTotal,-16743,,,2023,Annual
Property/ Plant/ Equipment Total- Net ,Property/Plant/EquipmentTotal-Net,20516.00,,,2023,Annual
Goodwill Net ,GoodwillNet,7248.00,,,2023,Annual
Intangibles Net ,IntangiblesNet,1749.00,,,2023,Annual
Long Term Investments ,LongTermInvestments,13494.00,,,2023,Annual
Note Receivable- Long Term ,NoteReceivable-LongTerm,9089.00,,,2023,Annual
Other Long Term Assets Total ,OtherLongTermAssetsTotal,2839.00,,,2023,Annual
Total Assets ,TotalAssets,125816.00,,,2023,Annual
Accounts Payable ,AccountsPayable,3865.00,,,2023,Annual
Accrued Expenses ,AccruedExpenses,14375.00,,,2023,Annual
Notes Payable/ Short Term Debt ,NotesPayable/ShortTermDebt,0.00,,,2023,Annual
Current Portof LT Debt/ Capital Leases ,CurrentPortofLTDebt/CapitalLeases,1242.00,,,2023,Annual
Other Currentliabilities Total ,OtherCurrentliabilitiesTotal,19704.00,,,2023,Annual
Total Current Liabilities ,TotalCurrentLiabilities,39186.00,,,2023,Annual
Capital Lease Obligations ,CapitalLeaseObligations,7057.00,,,2023,Annual
Total Long Term Debt ,TotalLongTermDebt,7057.00,,,2023,Annual
Total Debt ,TotalDebt,8299.00,,,2023,Annual
Deferred Income Tax ,DeferredIncomeTax,1220.00,,,2023,Annual
Minority Interest ,MinorityInterest,388.00,,,2023,Annual
Other Liabilities Total ,OtherLiabilitiesTotal,2558.00,,,2023,Annual
Total Liabilities ,TotalLiabilities,50409.00,,,2023,Annual
Common Stock Total ,CommonStockTotal,2069.00,,,2023,Annual
Additional Paid- In Capital ,AdditionalPaid-InCapital,166.00,,,2023,Annual
Retained Earnings( Accumulated Deficit) ,RetainedEarnings(AccumulatedDeficit),71392.00,,,2023,Annual
Other Equity Total ,OtherEquityTotal,1780.00,,,2023,Annual
Total Equity ,TotalEquity,75407.00,,,2023,Annual
Total Liabilities Shareholders' Equity ,TotalLiabilitiesShareholders'Equity,125816.00,,,2023,Annual
Total Common Shares Outstanding ,TotalCommonSharesOutstanding,413.64,,,2023,Annual
Tangible Book Valueper Share Common Eq ,TangibleBookValueperShareCommonEq,160.55,,,2023,Annual
period Length ,periodLength,0.00,,,2023,Annual
