displayName,key,value
Dividend Per Share - 5 year average,dividendperShare5YearAverage,34.60
Cash Flow per share  - trailing 12 month,cashFlowPerShareTrailing12Month,76.04
Free Cash Flow per share - trailing 12 month,freeCashFlowpersharetrailing12month,31.73
Cash Flow per share - most recent fiscal year,cashflowPerShareMostRecentFiscalYear,76.07
Book value (tangible) per share - most recent quarter,bookValueTangibleperSharemostRecentQuarter,200.18
Cash per share - most recent quarter,cashPerShareMostRecentQuarter,89.25
EPS including extraordinary items - trailing 12 month,ePSIncludingExtraOrdinaryItemsTrailing12Month,64.35
EPS including extraordinary items - most recent fiscal year,ePSIncludingExtraordinaryItemsMostRecentFiscalYear,64.34
EBITD per share - trailing 12 month,eBITDPerShareTrailing12Month,94.64
Revenue/share - trailing 12 month,rRevenuePerShareTrailing12onth,392.66
EPS excluding extraordinary items - trailing 12 month,eEPSExcludingExtraordinaryIitemsTrailing12onth,64.35
EPS Basic excluding extraordinary items - most recent fiscal year,ePSBasicExcludingExtraordinaryItemsMostRecentFiscalYear,64.50
EPS Basic excluding extraordinary items - trailing 12 month,ePSBasicExcludingExtraordinaryItemsItrailing12Month,64.50
Book value per share - most recent fiscal year,bookValuePerShare MostRecentFiscalYear,231.24
Book value per share - most recent quarter,bookValuePerShareMostRecentQuarter,231.24
Dividend per share - most recent fiscal year,dividendPerShare MostRecentFiscalYear,43.00
Revenue/share - most recent fiscal year,revenuePerShareMostRecentFiscalYear,392.55
EPS Normalized - most recent fiscal year,ePSNormalizedMostRecentFiscalYear,64.42
Book value (tangible) per share - most recent fiscal year,bookValuePerShareMostRecentFiscalYear,200.18
Dividends per share - trailing 12 month,dividendsPerShareTrailing12Month,43.00
EPS excluding extraordinary items - most recent fiscal year,eEPSExcludingExtraordinaryItemsMmostRecentFiscal yea,64.34
Cash per share - most recent fiscal year,cashPerShareMostRecentFiscalYear,89.25
