displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Net Income/ Starting Line ,NetIncome/StartingLine,26750.00,,,2025,Annual
Depreciation/ Depletion ,Depreciation/Depletion,4812.00,,,2025,Annual
Non- Cash Items ,Non-CashItems,10029.00,,,2025,Annual
Changesin Working Capital ,ChangesinWorkingCapital,-5897,,,2025,Annual
Cashfrom Operating Activities ,CashfromOperatingActivities,35694.00,,,2025,Annual
Capital Expenditures ,CapitalExpenditures,-2237,,,2025,Annual
Other Investing Cash Flow Items Total ,OtherInvestingCashFlowItemsTotal,291.00,,,2025,Annual
Cashfrom Investing Activities ,CashfromInvestingActivities,-1946,,,2025,Annual
Financing Cash Flow Items ,FinancingCashFlowItems,-540,,,2025,Annual
Total Cash Dividends Paid ,TotalCashDividendsPaid,-20287,,,2025,Annual
Issuance( Retirement)of Stock Net ,Issuance(Retirement)ofStockNet,6.00,,,2025,Annual
Issuance( Retirement)of Debt Net ,Issuance(Retirement)ofDebtNet,-3340,,,2025,Annual
Cashfrom Financing Activities ,CashfromFinancingActivities,-24161,,,2025,Annual
Foreign Exchange Effects ,ForeignExchangeEffects,82.00,,,2025,Annual
Net Changein Cash ,NetChangeinCash,9669.00,,,2025,Annual
Cash Taxes Paid ,CashTaxesPaid,5602.00,,,2025,Annual
period Length ,periodLength,12,,,2025,Annual
period Type ,periodType,Months,,,2025,Annual
