displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Revenue ,Revenue,153670.00,,,2024,Annual
Total Revenue ,TotalRevenue,153670.00,,,2024,Annual
Costof Revenue Total ,CostofRevenueTotal,107413.00,,,2024,Annual
Gross Profit ,GrossProfit,46257.00,,,2024,Annual
Selling/ General/ Admin Expenses Total ,Selling/General/AdminExpensesTotal,14389.00,,,2024,Annual
Unusual Expense( Income) ,UnusualExpense(Income),121.00,,,2024,Annual
Total Operating Expense ,TotalOperatingExpense,121923.00,,,2024,Annual
Operating Income ,OperatingIncome,31747.00,,,2024,Annual
Interest Inc( Exp) Net- Non- Op Total ,InterestInc(Exp)Net-Non-OpTotal,2069.00,,,2024,Annual
Other Net ,OtherNet,2172.00,,,2024,Annual
Net Income Before Taxes ,NetIncomeBeforeTaxes,35988.00,,,2024,Annual
Provisionfor Income Taxes ,ProvisionforIncomeTaxes,9740.00,,,2024,Annual
Net Income After Taxes ,NetIncomeAfterTaxes,26248.00,,,2024,Annual
Minority Interest ,MinorityInterest,-15,,,2024,Annual
Net Income Before Extra Items ,NetIncomeBeforeExtraItems,26233.00,,,2024,Annual
Net Income ,NetIncome,26233.00,,,2024,Annual
Income Availableto Com Excl Extra Ord ,IncomeAvailabletoComExclExtraOrd,26233.00,,,2024,Annual
Income Availableto Com Incl Extra Ord ,IncomeAvailabletoComInclExtraOrd,26233.00,,,2024,Annual
Diluted Net Income ,DilutedNetIncome,26233.00,,,2024,Annual
Diluted Weighted Average Shares ,DilutedWeightedAverageShares,414.47,,,2024,Annual
Diluted EPS Excluding Extra Ord Items ,DilutedEPSExcludingExtraOrdItems,63.29,,,2024,Annual
DPS- Common Stock Primary Issue ,DPS-CommonStockPrimaryIssue,38.00,,,2024,Annual
Diluted Normalized EPS ,DilutedNormalizedEPS,63.51,,,2024,Annual
period Length ,periodLength,12,,,2024,Annual
period Type ,periodType,Months,,,2024,Annual
