displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Cash Equivalents ,CashEquivalents,14438.00,,,2024,Annual
Short Term Investments ,ShortTermInvestments,13840.00,,,2024,Annual
Cashand Short Term Investments ,CashandShortTermInvestments,28278.00,,,2024,Annual
Accounts Receivable- Trade Net ,AccountsReceivable-TradeNet,43498.00,,,2024,Annual
Total Receivables Net ,TotalReceivablesNet,53869.00,,,2024,Annual
Total Inventory ,TotalInventory,356.00,,,2024,Annual
Prepaid Expenses ,PrepaidExpenses,3329.00,,,2024,Annual
Other Current Assets Total ,OtherCurrentAssetsTotal,3600.00,,,2024,Annual
Total Current Assets ,TotalCurrentAssets,89432.00,,,2024,Annual
Property/ Plant/ Equipment Total- Gross ,Property/Plant/EquipmentTotal-Gross,37432.00,,,2024,Annual
Accumulated Depreciation Total ,AccumulatedDepreciationTotal,-18217,,,2024,Annual
Property/ Plant/ Equipment Total- Net ,Property/Plant/EquipmentTotal-Net,19215.00,,,2024,Annual
Goodwill Net ,GoodwillNet,7303.00,,,2024,Annual
Intangibles Net ,IntangiblesNet,1397.00,,,2024,Annual
Long Term Investments ,LongTermInvestments,12827.00,,,2024,Annual
Note Receivable- Long Term ,NoteReceivable-LongTerm,5690.00,,,2024,Annual
Other Long Term Assets Total ,OtherLongTermAssetsTotal,1950.00,,,2024,Annual
Total Assets ,TotalAssets,137814.00,,,2024,Annual
Accounts Payable ,AccountsPayable,3956.00,,,2024,Annual
Accrued Expenses ,AccruedExpenses,15300.00,,,2024,Annual
Notes Payable/ Short Term Debt ,NotesPayable/ShortTermDebt,0.00,,,2024,Annual
Current Portof LT Debt/ Capital Leases ,CurrentPortofLTDebt/CapitalLeases,1959.00,,,2024,Annual
Other Currentliabilities Total ,OtherCurrentliabilitiesTotal,17579.00,,,2024,Annual
Total Current Liabilities ,TotalCurrentLiabilities,38794.00,,,2024,Annual
Capital Lease Obligations ,CapitalLeaseObligations,6400.00,,,2024,Annual
Total Long Term Debt ,TotalLongTermDebt,6400.00,,,2024,Annual
Total Debt ,TotalDebt,8359.00,,,2024,Annual
Deferred Income Tax ,DeferredIncomeTax,1794.00,,,2024,Annual
Minority Interest ,MinorityInterest,345.00,,,2024,Annual
Other Liabilities Total ,OtherLiabilitiesTotal,2365.00,,,2024,Annual
Total Liabilities ,TotalLiabilities,49698.00,,,2024,Annual
Common Stock Total ,CommonStockTotal,2071.00,,,2024,Annual
Additional Paid- In Capital ,AdditionalPaid-InCapital,616.00,,,2024,Annual
Retained Earnings( Accumulated Deficit) ,RetainedEarnings(AccumulatedDeficit),83147.00,,,2024,Annual
Other Equity Total ,OtherEquityTotal,2282.00,,,2024,Annual
Total Equity ,TotalEquity,88116.00,,,2024,Annual
Total Liabilities Shareholders' Equity ,TotalLiabilitiesShareholders'Equity,137814.00,,,2024,Annual
Total Common Shares Outstanding ,TotalCommonSharesOutstanding,414.00,,,2024,Annual
Tangible Book Valueper Share Common Eq ,TangibleBookValueperShareCommonEq,191.83,,,2024,Annual
period Length ,periodLength,0.00,,,2024,Annual
