displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Net Income/ Starting Line ,NetIncome/StartingLine,24108.00,,,2023,Annual
Depreciation/ Depletion ,Depreciation/Depletion,4225.00,,,2023,Annual
Non- Cash Items ,Non-CashItems,9272.00,,,2023,Annual
Changesin Working Capital ,ChangesinWorkingCapital,-15138,,,2023,Annual
Cashfrom Operating Activities ,CashfromOperatingActivities,22467.00,,,2023,Annual
Capital Expenditures ,CapitalExpenditures,-2579,,,2023,Annual
Other Investing Cash Flow Items Total ,OtherInvestingCashFlowItemsTotal,1370.00,,,2023,Annual
Cashfrom Investing Activities ,CashfromInvestingActivities,-1209,,,2023,Annual
Financing Cash Flow Items ,FinancingCashFlowItems,-369,,,2023,Annual
Total Cash Dividends Paid ,TotalCashDividendsPaid,-13631,,,2023,Annual
Issuance( Retirement)of Stock Net ,Issuance(Retirement)ofStockNet,-11464,,,2023,Annual
Issuance( Retirement)of Debt Net ,Issuance(Retirement)ofDebtNet,-1231,,,2023,Annual
Cashfrom Financing Activities ,CashfromFinancingActivities,-26695,,,2023,Annual
Foreign Exchange Effects ,ForeignExchangeEffects,138.00,,,2023,Annual
Net Changein Cash ,NetChangeinCash,-5299,,,2023,Annual
Cash Taxes Paid ,CashTaxesPaid,8794.00,,,2023,Annual
period Length ,periodLength,12,,,2023,Annual
period Type ,periodType,Months,,,2023,Annual
