displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Cash Equivalents ,CashEquivalents,13471.00,,,2022,Annual
Short Term Investments ,ShortTermInvestments,10474.00,,,2022,Annual
Cashand Short Term Investments ,CashandShortTermInvestments,23945.00,,,2022,Annual
Accounts Receivable- Trade Net ,AccountsReceivable-TradeNet,34821.00,,,2022,Annual
Total Receivables Net ,TotalReceivablesNet,37439.00,,,2022,Annual
Prepaid Expenses ,PrepaidExpenses,1996.00,,,2022,Annual
Other Current Assets Total ,OtherCurrentAssetsTotal,3805.00,,,2022,Annual
Total Current Assets ,TotalCurrentAssets,67185.00,,,2022,Annual
Property/ Plant/ Equipment Total- Gross ,Property/Plant/EquipmentTotal-Gross,34614.00,,,2022,Annual
Accumulated Depreciation Total ,AccumulatedDepreciationTotal,-16300,,,2022,Annual
Property/ Plant/ Equipment Total- Net ,Property/Plant/EquipmentTotal-Net,18314.00,,,2022,Annual
Goodwill Net ,GoodwillNet,6195.00,,,2022,Annual
Intangibles Net ,IntangiblesNet,1707.00,,,2022,Annual
Long Term Investments ,LongTermInvestments,13828.00,,,2022,Annual
Note Receivable- Long Term ,NoteReceivable-LongTerm,8069.00,,,2022,Annual
Other Long Term Assets Total ,OtherLongTermAssetsTotal,2587.00,,,2022,Annual
Total Assets ,TotalAssets,117885.00,,,2022,Annual
Accounts Payable ,AccountsPayable,4134.00,,,2022,Annual
Accrued Expenses ,AccruedExpenses,13719.00,,,2022,Annual
Notes Payable/ Short Term Debt ,NotesPayable/ShortTermDebt,0.00,,,2022,Annual
Current Portof LT Debt/ Capital Leases ,CurrentPortofLTDebt/CapitalLeases,872.00,,,2022,Annual
Other Currentliabilities Total ,OtherCurrentliabilitiesTotal,14878.00,,,2022,Annual
Total Current Liabilities ,TotalCurrentLiabilities,33603.00,,,2022,Annual
Capital Lease Obligations ,CapitalLeaseObligations,4602.00,,,2022,Annual
Total Long Term Debt ,TotalLongTermDebt,4602.00,,,2022,Annual
Total Debt ,TotalDebt,5474.00,,,2022,Annual
Deferred Income Tax ,DeferredIncomeTax,1156.00,,,2022,Annual
Minority Interest ,MinorityInterest,386.00,,,2022,Annual
Other Liabilities Total ,OtherLiabilitiesTotal,2788.00,,,2022,Annual
Total Liabilities ,TotalLiabilities,42535.00,,,2022,Annual
Common Stock Total ,CommonStockTotal,2098.00,,,2022,Annual
Additional Paid- In Capital ,AdditionalPaid-InCapital,200.00,,,2022,Annual
Retained Earnings( Accumulated Deficit) ,RetainedEarnings(AccumulatedDeficit),71782.00,,,2022,Annual
Other Equity Total ,OtherEquityTotal,1270.00,,,2022,Annual
Total Equity ,TotalEquity,75350.00,,,2022,Annual
Total Liabilities Shareholders' Equity ,TotalLiabilitiesShareholders'Equity,117885.00,,,2022,Annual
Total Common Shares Outstanding ,TotalCommonSharesOutstanding,419.30,,,2022,Annual
Tangible Book Valueper Share Common Eq ,TangibleBookValueperShareCommonEq,160.86,,,2022,Annual
period Length ,periodLength,0.00,,,2022,Annual
