displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Revenue ,Revenue,121641.00,,,2022,Annual
Total Revenue ,TotalRevenue,121641.00,,,2022,Annual
Costof Revenue Total ,CostofRevenueTotal,81998.00,,,2022,Annual
Gross Profit ,GrossProfit,39643.00,,,2022,Annual
Selling/ General/ Admin Expenses Total ,Selling/General/AdminExpensesTotal,11458.00,,,2022,Annual
Unusual Expense( Income) ,UnusualExpense(Income),170.00,,,2022,Annual
Total Operating Expense ,TotalOperatingExpense,93626.00,,,2022,Annual
Operating Income ,OperatingIncome,28015.00,,,2022,Annual
Interest Inc( Exp) Net- Non- Op Total ,InterestInc(Exp)Net-Non-OpTotal,1897.00,,,2022,Annual
Other Net ,OtherNet,198.00,,,2022,Annual
Net Income Before Taxes ,NetIncomeBeforeTaxes,30110.00,,,2022,Annual
Provisionfor Income Taxes ,ProvisionforIncomeTaxes,7964.00,,,2022,Annual
Net Income After Taxes ,NetIncomeAfterTaxes,22146.00,,,2022,Annual
Minority Interest ,MinorityInterest,-36,,,2022,Annual
Net Income Before Extra Items ,NetIncomeBeforeExtraItems,22110.00,,,2022,Annual
Net Income ,NetIncome,22110.00,,,2022,Annual
Income Availableto Com Excl Extra Ord ,IncomeAvailabletoComExclExtraOrd,22110.00,,,2022,Annual
Income Availableto Com Incl Extra Ord ,IncomeAvailabletoComInclExtraOrd,22110.00,,,2022,Annual
Diluted Net Income ,DilutedNetIncome,22110.00,,,2022,Annual
Diluted Weighted Average Shares ,DilutedWeightedAverageShares,421.85,,,2022,Annual
Diluted EPS Excluding Extra Ord Items ,DilutedEPSExcludingExtraOrdItems,52.41,,,2022,Annual
DPS- Common Stock Primary Issue ,DPS-CommonStockPrimaryIssue,31.00,,,2022,Annual
Diluted Normalized EPS ,DilutedNormalizedEPS,52.71,,,2022,Annual
period Length ,periodLength,12,,,2022,Annual
period Type ,periodType,Months,,,2022,Annual
