displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Net Income/ Starting Line ,NetIncome/StartingLine,22146.00,,,2022,Annual
Depreciation/ Depletion ,Depreciation/Depletion,3476.00,,,2022,Annual
Non- Cash Items ,Non-CashItems,7299.00,,,2022,Annual
Changesin Working Capital ,ChangesinWorkingCapital,-9036,,,2022,Annual
Cashfrom Operating Activities ,CashfromOperatingActivities,23885.00,,,2022,Annual
Capital Expenditures ,CapitalExpenditures,-2161,,,2022,Annual
Other Investing Cash Flow Items Total ,OtherInvestingCashFlowItemsTotal,-4255,,,2022,Annual
Cashfrom Investing Activities ,CashfromInvestingActivities,-6416,,,2022,Annual
Financing Cash Flow Items ,FinancingCashFlowItems,29.00,,,2022,Annual
Total Cash Dividends Paid ,TotalCashDividendsPaid,-12652,,,2022,Annual
Issuance( Retirement)of Stock Net ,Issuance(Retirement)ofStockNet,-11104,,,2022,Annual
Issuance( Retirement)of Debt Net ,Issuance(Retirement)ofDebtNet,-915,,,2022,Annual
Cashfrom Financing Activities ,CashfromFinancingActivities,-24642,,,2022,Annual
Foreign Exchange Effects ,ForeignExchangeEffects,-69,,,2022,Annual
Net Changein Cash ,NetChangeinCash,-7242,,,2022,Annual
Cash Taxes Paid ,CashTaxesPaid,7612.00,,,2022,Annual
period Length ,periodLength,12,,,2022,Annual
period Type ,periodType,Months,,,2022,Annual
