displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Revenue ,Revenue,90791.00,,,2020,Annual
Total Revenue ,TotalRevenue,90791.00,,,2020,Annual
Costof Revenue Total ,CostofRevenueTotal,60732.00,,,2020,Annual
Gross Profit ,GrossProfit,30059.00,,,2020,Annual
Selling/ General/ Admin Expenses Total ,Selling/General/AdminExpensesTotal,10513.00,,,2020,Annual
Unusual Expense( Income) ,UnusualExpense(Income),172.00,,,2020,Annual
Total Operating Expense ,TotalOperatingExpense,71417.00,,,2020,Annual
Operating Income ,OperatingIncome,19374.00,,,2020,Annual
Interest Inc( Exp) Net- Non- Op Total ,InterestInc(Exp)Net-Non-OpTotal,2179.00,,,2020,Annual
Other Net ,OtherNet,454.00,,,2020,Annual
Net Income Before Taxes ,NetIncomeBeforeTaxes,22007.00,,,2020,Annual
Provisionfor Income Taxes ,ProvisionforIncomeTaxes,5368.00,,,2020,Annual
Net Income After Taxes ,NetIncomeAfterTaxes,16639.00,,,2020,Annual
Minority Interest ,MinorityInterest,-45,,,2020,Annual
Net Income Before Extra Items ,NetIncomeBeforeExtraItems,16594.00,,,2020,Annual
Net Income ,NetIncome,16594.00,,,2020,Annual
Income Availableto Com Excl Extra Ord ,IncomeAvailabletoComExclExtraOrd,16594.00,,,2020,Annual
Income Availableto Com Incl Extra Ord ,IncomeAvailabletoComInclExtraOrd,16594.00,,,2020,Annual
Diluted Net Income ,DilutedNetIncome,16594.00,,,2020,Annual
Diluted Weighted Average Shares ,DilutedWeightedAverageShares,426.51,,,2020,Annual
Diluted EPS Excluding Extra Ord Items ,DilutedEPSExcludingExtraOrdItems,38.91,,,2020,Annual
DPS- Common Stock Primary Issue ,DPS-CommonStockPrimaryIssue,17.50,,,2020,Annual
Diluted Normalized EPS ,DilutedNormalizedEPS,39.21,,,2020,Annual
period Length ,periodLength,12,,,2020,Annual
period Type ,periodType,Months,,,2020,Annual
