displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Cash Equivalents ,CashEquivalents,24031.00,,,2025,Annual
Short Term Investments ,ShortTermInvestments,12952.00,,,2025,Annual
Cashand Short Term Investments ,CashandShortTermInvestments,36983.00,,,2025,Annual
Accounts Receivable- Trade Net ,AccountsReceivable-TradeNet,44851.00,,,2025,Annual
Total Receivables Net ,TotalReceivablesNet,52146.00,,,2025,Annual
Total Inventory ,TotalInventory,413.00,,,2025,Annual
Prepaid Expenses ,PrepaidExpenses,3080.00,,,2025,Annual
Other Current Assets Total ,OtherCurrentAssetsTotal,4477.00,,,2025,Annual
Total Current Assets ,TotalCurrentAssets,97099.00,,,2025,Annual
Property/ Plant/ Equipment Total- Gross ,Property/Plant/EquipmentTotal-Gross,38415.00,,,2025,Annual
Accumulated Depreciation Total ,AccumulatedDepreciationTotal,-19512,,,2025,Annual
Property/ Plant/ Equipment Total- Net ,Property/Plant/EquipmentTotal-Net,18903.00,,,2025,Annual
Goodwill Net ,GoodwillNet,10106.00,,,2025,Annual
Intangibles Net ,IntangiblesNet,2766.00,,,2025,Annual
Long Term Investments ,LongTermInvestments,11078.00,,,2025,Annual
Note Receivable- Long Term ,NoteReceivable-LongTerm,5718.00,,,2025,Annual
Other Long Term Assets Total ,OtherLongTermAssetsTotal,3233.00,,,2025,Annual
Total Assets ,TotalAssets,148903.00,,,2025,Annual
Accounts Payable ,AccountsPayable,4164.00,,,2025,Annual
Accrued Expenses ,AccruedExpenses,16299.00,,,2025,Annual
Notes Payable/ Short Term Debt ,NotesPayable/ShortTermDebt,0.00,,,2025,Annual
Current Portof LT Debt/ Capital Leases ,CurrentPortofLTDebt/CapitalLeases,2455.00,,,2025,Annual
Other Currentliabilities Total ,OtherCurrentliabilitiesTotal,19932.00,,,2025,Annual
Total Current Liabilities ,TotalCurrentLiabilities,42850.00,,,2025,Annual
Capital Lease Obligations ,CapitalLeaseObligations,5772.00,,,2025,Annual
Total Long Term Debt ,TotalLongTermDebt,5772.00,,,2025,Annual
Total Debt ,TotalDebt,8227.00,,,2025,Annual
Deferred Income Tax ,DeferredIncomeTax,1722.00,,,2025,Annual
Minority Interest ,MinorityInterest,385.00,,,2025,Annual
Other Liabilities Total ,OtherLiabilitiesTotal,2356.00,,,2025,Annual
Total Liabilities ,TotalLiabilities,53085.00,,,2025,Annual
Common Stock Total ,CommonStockTotal,2073.00,,,2025,Annual
Additional Paid- In Capital ,AdditionalPaid-InCapital,1091.00,,,2025,Annual
Retained Earnings( Accumulated Deficit) ,RetainedEarnings(AccumulatedDeficit),89937.00,,,2025,Annual
Other Equity Total ,OtherEquityTotal,2717.00,,,2025,Annual
Total Equity ,TotalEquity,95818.00,,,2025,Annual
Total Liabilities Shareholders' Equity ,TotalLiabilitiesShareholders'Equity,148903.00,,,2025,Annual
Total Common Shares Outstanding ,TotalCommonSharesOutstanding,414.36,,,2025,Annual
Tangible Book Valueper Share Common Eq ,TangibleBookValueperShareCommonEq,200.18,,,2025,Annual
period Length ,periodLength,0.00,,,2025,Annual
