displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Cash ,Cash,1693.95,,,2020,Annual
Cash Equivalents ,CashEquivalents,3086.61,,,2020,Annual
Short Term Investments ,ShortTermInvestments,10118.84,,,2020,Annual
Cashand Short Term Investments ,CashandShortTermInvestments,14899.40,,,2020,Annual
Accounts Receivable- Trade Net ,AccountsReceivable-TradeNet,9173.41,,,2020,Annual
Total Receivables Net ,TotalReceivablesNet,29942.25,,,2020,Annual
Total Inventory ,TotalInventory,33051.20,,,2020,Annual
Prepaid Expenses ,PrepaidExpenses,408.24,,,2020,Annual
Other Current Assets Total ,OtherCurrentAssetsTotal,2408.37,,,2020,Annual
Total Current Assets ,TotalCurrentAssets,80709.45,,,2020,Annual
Property/ Plant/ Equipment Total- Gross ,Property/Plant/EquipmentTotal-Gross,130040.55,,,2020,Annual
Accumulated Depreciation Total ,AccumulatedDepreciationTotal,-41201.39,,,2020,Annual
Property/ Plant/ Equipment Total- Net ,Property/Plant/EquipmentTotal-Net,274718.92,,,2020,Annual
Goodwill Net ,GoodwillNet,14236.65,,,2020,Annual
Intangibles Net ,IntangiblesNet,38760.91,,,2020,Annual
Long Term Investments ,LongTermInvestments,54536.47,,,2020,Annual
Note Receivable- Long Term ,NoteReceivable-LongTerm,21415.96,,,2020,Annual
Other Long Term Assets Total ,OtherLongTermAssetsTotal,25639.25,,,2020,Annual
Total Assets ,TotalAssets,510017.61,,,2020,Annual
Accounts Payable ,AccountsPayable,22961.13,,,2020,Annual
Accrued Expenses ,AccruedExpenses,3472.19,,,2020,Annual
Notes Payable/ Short Term Debt ,NotesPayable/ShortTermDebt,31505.63,,,2020,Annual
Current Portof LT Debt/ Capital Leases ,CurrentPortofLTDebt/CapitalLeases,17020.44,,,2020,Annual
Other Currentliabilities Total ,OtherCurrentliabilitiesTotal,50113.19,,,2020,Annual
Total Current Liabilities ,TotalCurrentLiabilities,125072.58,,,2020,Annual
Long Term Debt ,LongTermDebt,72931.58,,,2020,Annual
Capital Lease Obligations ,CapitalLeaseObligations,8014.87,,,2020,Annual
Total Long Term Debt ,TotalLongTermDebt,80946.44,,,2020,Annual
Total Debt ,TotalDebt,129472.52,,,2020,Annual
Deferred Income Tax ,DeferredIncomeTax,46042.01,,,2020,Annual
Minority Interest ,MinorityInterest,18405.74,,,2020,Annual
Other Liabilities Total ,OtherLiabilitiesTotal,34446.24,,,2020,Annual
Total Liabilities ,TotalLiabilities,304913.01,,,2020,Annual
Common Stock Total ,CommonStockTotal,6290.15,,,2020,Annual
Retained Earnings( Accumulated Deficit) ,RetainedEarnings(AccumulatedDeficit),176185.50,,,2020,Annual
Other Equity Total ,OtherEquityTotal,22628.95,,,2020,Annual
Total Equity ,TotalEquity,205104.60,,,2020,Annual
Total Liabilities Shareholders' Equity ,TotalLiabilitiesShareholders'Equity,510017.61,,,2020,Annual
Total Common Shares Outstanding ,TotalCommonSharesOutstanding,1258.03,,,2020,Annual
Tangible Book Valueper Share Common Eq ,TangibleBookValueperShareCommonEq,120.91,,,2020,Annual
period Length ,periodLength,0.00,,,2020,Annual
