displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Net Income/ Starting Line ,NetIncome/StartingLine,38328.59,,,2025,Annual
Depreciation/ Depletion ,Depreciation/Depletion,35205.97,,,2025,Annual
Non- Cash Items ,Non-CashItems,29956.77,,,2025,Annual
Changesin Working Capital ,ChangesinWorkingCapital,-12623.15,,,2025,Annual
Cashfrom Operating Activities ,CashfromOperatingActivities,90868.18,,,2025,Annual
Capital Expenditures ,CapitalExpenditures,-55676.21,,,2025,Annual
Other Investing Cash Flow Items Total ,OtherInvestingCashFlowItemsTotal,12654.53,,,2025,Annual
Cashfrom Investing Activities ,CashfromInvestingActivities,-43021.68,,,2025,Annual
Financing Cash Flow Items ,FinancingCashFlowItems,-13590.18,,,2025,Annual
Total Cash Dividends Paid ,TotalCashDividendsPaid,-16984.74,,,2025,Annual
Issuance( Retirement)of Debt Net ,Issuance(Retirement)ofDebtNet,-17332.62,,,2025,Annual
Cashfrom Financing Activities ,CashfromFinancingActivities,-47907.54,,,2025,Annual
Foreign Exchange Effects ,ForeignExchangeEffects,120.35,,,2025,Annual
Net Changein Cash ,NetChangeinCash,59.31,,,2025,Annual
Cash Interest Paid ,CashInterestPaid,13089.54,,,2025,Annual
Cash Taxes Paid ,CashTaxesPaid,13992.36,,,2025,Annual
period Length ,periodLength,12,,,2025,Annual
period Type ,periodType,Months,,,2025,Annual
