displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Revenue ,Revenue,684829.22,,,2023,Annual
Total Revenue ,TotalRevenue,684829.22,,,2023,Annual
Costof Revenue Total ,CostofRevenueTotal,530277.29,,,2023,Annual
Gross Profit ,GrossProfit,154551.93,,,2023,Annual
Selling/ General/ Admin Expenses Total ,Selling/General/AdminExpensesTotal,61065.59,,,2023,Annual
Research Development ,ResearchDevelopment,9006.57,,,2023,Annual
Depreciation/ Amortization ,Depreciation/Amortization,25887.69,,,2023,Annual
Unusual Expense( Income) ,UnusualExpense(Income),9858.64,,,2023,Annual
Other Operating Expenses Total ,OtherOperatingExpensesTotal,3771.12,,,2023,Annual
Total Operating Expense ,TotalOperatingExpense,639866.89,,,2023,Annual
Operating Income ,OperatingIncome,44962.33,,,2023,Annual
Interest Inc( Exp) Net- Non- Op Total ,InterestInc(Exp)Net-Non-OpTotal,-6240.22,,,2023,Annual
Gain( Loss)on Saleof Assets ,Gain(Loss)onSaleofAssets,-33.03,,,2023,Annual
Other Net ,OtherNet,6056.95,,,2023,Annual
Net Income Before Taxes ,NetIncomeBeforeTaxes,44746.03,,,2023,Annual
Provisionfor Income Taxes ,ProvisionforIncomeTaxes,10699.57,,,2023,Annual
Net Income After Taxes ,NetIncomeAfterTaxes,34046.46,,,2023,Annual
Minority Interest ,MinorityInterest,2662.87,,,2023,Annual
Net Income Before Extra Items ,NetIncomeBeforeExtraItems,36709.33,,,2023,Annual
Net Income ,NetIncome,36709.33,,,2023,Annual
Income Availableto Com Excl Extra Ord ,IncomeAvailabletoComExclExtraOrd,36709.33,,,2023,Annual
Income Availableto Com Incl Extra Ord ,IncomeAvailabletoComInclExtraOrd,36709.33,,,2023,Annual
Diluted Net Income ,DilutedNetIncome,36709.33,,,2023,Annual
Diluted Weighted Average Shares ,DilutedWeightedAverageShares,1258.03,,,2023,Annual
Diluted EPS Excluding Extra Ord Items ,DilutedEPSExcludingExtraOrdItems,29.18,,,2023,Annual
DPS- Common Stock Primary Issue ,DPS-CommonStockPrimaryIssue,11.25,,,2023,Annual
Diluted Normalized EPS ,DilutedNormalizedEPS,35.16,,,2023,Annual
period Length ,periodLength,12,,,2023,Annual
period Type ,periodType,Months,,,2023,Annual
