displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Net Income/ Starting Line ,NetIncome/StartingLine,11456.26,,,2020,Annual
Depreciation/ Depletion ,Depreciation/Depletion,26634.88,,,2020,Annual
Non- Cash Items ,Non-CashItems,29816.28,,,2020,Annual
Changesin Working Capital ,ChangesinWorkingCapital,2685.55,,,2020,Annual
Cashfrom Operating Activities ,CashfromOperatingActivities,70592.98,,,2020,Annual
Capital Expenditures ,CapitalExpenditures,-54984.93,,,2020,Annual
Other Investing Cash Flow Items Total ,OtherInvestingCashFlowItemsTotal,1486.61,,,2020,Annual
Cashfrom Investing Activities ,CashfromInvestingActivities,-53498.31,,,2020,Annual
Financing Cash Flow Items ,FinancingCashFlowItems,-5786.19,,,2020,Annual
Total Cash Dividends Paid ,TotalCashDividendsPaid,-8297.24,,,2020,Annual
Issuance( Retirement)of Stock Net ,Issuance(Retirement)ofStockNet,-16.20,,,2020,Annual
Issuance( Retirement)of Debt Net ,Issuance(Retirement)ofDebtNet,-2626.73,,,2020,Annual
Cashfrom Financing Activities ,CashfromFinancingActivities,-16726.36,,,2020,Annual
Foreign Exchange Effects ,ForeignExchangeEffects,339.27,,,2020,Annual
Net Changein Cash ,NetChangeinCash,707.57,,,2020,Annual
Cash Interest Paid ,CashInterestPaid,4241.21,,,2020,Annual
Cash Taxes Paid ,CashTaxesPaid,10016.86,,,2020,Annual
period Length ,periodLength,12,,,2020,Annual
period Type ,periodType,Months,,,2020,Annual
