displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Net Income/ Starting Line ,NetIncome/StartingLine,33938.01,,,2019,Annual
Depreciation/ Depletion ,Depreciation/Depletion,23703.70,,,2019,Annual
Non- Cash Items ,Non-CashItems,28958.39,,,2019,Annual
Changesin Working Capital ,ChangesinWorkingCapital,-25142.50,,,2019,Annual
Cashfrom Operating Activities ,CashfromOperatingActivities,61457.60,,,2019,Annual
Capital Expenditures ,CapitalExpenditures,-42792.22,,,2019,Annual
Other Investing Cash Flow Items Total ,OtherInvestingCashFlowItemsTotal,5460.50,,,2019,Annual
Cashfrom Investing Activities ,CashfromInvestingActivities,-37331.72,,,2019,Annual
Financing Cash Flow Items ,FinancingCashFlowItems,-6070.86,,,2019,Annual
Total Cash Dividends Paid ,TotalCashDividendsPaid,-10086.02,,,2019,Annual
Issuance( Retirement)of Stock Net ,Issuance(Retirement)ofStockNet,-4035.41,,,2019,Annual
Issuance( Retirement)of Debt Net ,Issuance(Retirement)ofDebtNet,-3132.21,,,2019,Annual
Cashfrom Financing Activities ,CashfromFinancingActivities,-23324.50,,,2019,Annual
Foreign Exchange Effects ,ForeignExchangeEffects,200.09,,,2019,Annual
Net Changein Cash ,NetChangeinCash,1001.47,,,2019,Annual
Cash Interest Paid ,CashInterestPaid,4055.74,,,2019,Annual
Cash Taxes Paid ,CashTaxesPaid,15325.81,,,2019,Annual
period Length ,periodLength,12,,,2019,Annual
period Type ,periodType,Months,,,2019,Annual
