displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Revenue ,Revenue,453682.80,,,2019,Annual
Total Revenue ,TotalRevenue,453682.80,,,2019,Annual
Costof Revenue Total ,CostofRevenueTotal,315046.66,,,2019,Annual
Gross Profit ,GrossProfit,138636.14,,,2019,Annual
Selling/ General/ Admin Expenses Total ,Selling/General/AdminExpensesTotal,50742.23,,,2019,Annual
Research Development ,ResearchDevelopment,9803.93,,,2019,Annual
Depreciation/ Amortization ,Depreciation/Amortization,21933.00,,,2019,Annual
Unusual Expense( Income) ,UnusualExpense(Income),3545.74,,,2019,Annual
Other Operating Expenses Total ,OtherOperatingExpensesTotal,2965.75,,,2019,Annual
Total Operating Expense ,TotalOperatingExpense,404037.30,,,2019,Annual
Operating Income ,OperatingIncome,49645.50,,,2019,Annual
Interest Inc( Exp) Net- Non- Op Total ,InterestInc(Exp)Net-Non-OpTotal,1334.41,,,2019,Annual
Gain( Loss)on Saleof Assets ,Gain(Loss)onSaleofAssets,7.85,,,2019,Annual
Other Net ,OtherNet,3857.91,,,2019,Annual
Net Income Before Taxes ,NetIncomeBeforeTaxes,54845.66,,,2019,Annual
Provisionfor Income Taxes ,ProvisionforIncomeTaxes,20907.65,,,2019,Annual
Net Income After Taxes ,NetIncomeAfterTaxes,33938.01,,,2019,Annual
Minority Interest ,MinorityInterest,-3391.97,,,2019,Annual
Net Income Before Extra Items ,NetIncomeBeforeExtraItems,30546.04,,,2019,Annual
Net Income ,NetIncome,30546.04,,,2019,Annual
Income Availableto Com Excl Extra Ord ,IncomeAvailabletoComExclExtraOrd,30546.04,,,2019,Annual
Income Availableto Com Incl Extra Ord ,IncomeAvailabletoComInclExtraOrd,30546.04,,,2019,Annual
Diluted Net Income ,DilutedNetIncome,30546.04,,,2019,Annual
Diluted Weighted Average Shares ,DilutedWeightedAverageShares,1280.69,,,2019,Annual
Diluted EPS Excluding Extra Ord Items ,DilutedEPSExcludingExtraOrdItems,23.85,,,2019,Annual
DPS- Common Stock Primary Issue ,DPS-CommonStockPrimaryIssue,7.00,,,2019,Annual
Diluted Normalized EPS ,DilutedNormalizedEPS,25.56,,,2019,Annual
period Length ,periodLength,12,,,2019,Annual
period Type ,periodType,Months,,,2019,Annual
