displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Revenue ,Revenue,663262.31,,,2025,Annual
Total Revenue ,TotalRevenue,663262.31,,,2025,Annual
Costof Revenue Total ,CostofRevenueTotal,426547.19,,,2025,Annual
Gross Profit ,GrossProfit,236715.12,,,2025,Annual
Selling/ General/ Admin Expenses Total ,Selling/General/AdminExpensesTotal,86907.54,,,2025,Annual
Research Development ,ResearchDevelopment,9996.79,,,2025,Annual
Depreciation/ Amortization ,Depreciation/Amortization,35205.97,,,2025,Annual
Unusual Expense( Income) ,UnusualExpense(Income),151.09,,,2025,Annual
Other Operating Expenses Total ,OtherOperatingExpensesTotal,50950.08,,,2025,Annual
Total Operating Expense ,TotalOperatingExpense,609758.66,,,2025,Annual
Operating Income ,OperatingIncome,53503.65,,,2025,Annual
Interest Inc( Exp) Net- Non- Op Total ,InterestInc(Exp)Net-Non-OpTotal,-13499.36,,,2025,Annual
Other Net ,OtherNet,12393.57,,,2025,Annual
Net Income Before Taxes ,NetIncomeBeforeTaxes,52397.86,,,2025,Annual
Provisionfor Income Taxes ,ProvisionforIncomeTaxes,14069.27,,,2025,Annual
Net Income After Taxes ,NetIncomeAfterTaxes,38328.59,,,2025,Annual
Minority Interest ,MinorityInterest,-2102.98,,,2025,Annual
Net Income Before Extra Items ,NetIncomeBeforeExtraItems,36225.61,,,2025,Annual
Net Income ,NetIncome,36225.61,,,2025,Annual
Income Availableto Com Excl Extra Ord ,IncomeAvailabletoComExclExtraOrd,36225.61,,,2025,Annual
Income Availableto Com Incl Extra Ord ,IncomeAvailabletoComInclExtraOrd,36225.61,,,2025,Annual
Diluted Net Income ,DilutedNetIncome,36225.61,,,2025,Annual
Diluted Weighted Average Shares ,DilutedWeightedAverageShares,1257.83,,,2025,Annual
Diluted EPS Excluding Extra Ord Items ,DilutedEPSExcludingExtraOrdItems,28.80,,,2025,Annual
DPS- Common Stock Primary Issue ,DPS-CommonStockPrimaryIssue,12.25,,,2025,Annual
Diluted Normalized EPS ,DilutedNormalizedEPS,28.89,,,2025,Annual
period Length ,periodLength,12,,,2025,Annual
period Type ,periodType,Months,,,2025,Annual
