displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Net Income/ Starting Line ,NetIncome/StartingLine,49294.06,,,2022,Annual
Depreciation/ Depletion ,Depreciation/Depletion,26883.16,,,2022,Annual
Non- Cash Items ,Non-CashItems,11850.97,,,2022,Annual
Changesin Working Capital ,ChangesinWorkingCapital,-9779.95,,,2022,Annual
Cashfrom Operating Activities ,CashfromOperatingActivities,78248.25,,,2022,Annual
Capital Expenditures ,CapitalExpenditures,-44526.51,,,2022,Annual
Other Investing Cash Flow Items Total ,OtherInvestingCashFlowItemsTotal,3196.89,,,2022,Annual
Cashfrom Investing Activities ,CashfromInvestingActivities,-41329.62,,,2022,Annual
Financing Cash Flow Items ,FinancingCashFlowItems,-4621.26,,,2022,Annual
Total Cash Dividends Paid ,TotalCashDividendsPaid,-12923.83,,,2022,Annual
Issuance( Retirement)of Debt Net ,Issuance(Retirement)ofDebtNet,-18244.93,,,2022,Annual
Cashfrom Financing Activities ,CashfromFinancingActivities,-35790.02,,,2022,Annual
Foreign Exchange Effects ,ForeignExchangeEffects,132.48,,,2022,Annual
Net Changein Cash ,NetChangeinCash,1261.09,,,2022,Annual
Cash Interest Paid ,CashInterestPaid,4343.45,,,2022,Annual
Cash Taxes Paid ,CashTaxesPaid,13496.34,,,2022,Annual
period Length ,periodLength,12,,,2022,Annual
period Type ,periodType,Months,,,2022,Annual
