displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Cash Equivalents ,CashEquivalents,31700.01,,,2021,Annual
Short Term Investments ,ShortTermInvestments,33397.19,,,2021,Annual
Cashand Short Term Investments ,CashandShortTermInvestments,65097.20,,,2021,Annual
Accounts Receivable- Trade Net ,AccountsReceivable-TradeNet,12732.72,,,2021,Annual
Total Receivables Net ,TotalReceivablesNet,36950.39,,,2021,Annual
Total Inventory ,TotalInventory,38415.71,,,2021,Annual
Prepaid Expenses ,PrepaidExpenses,1220.13,,,2021,Annual
Other Current Assets Total ,OtherCurrentAssetsTotal,5204.21,,,2021,Annual
Total Current Assets ,TotalCurrentAssets,146887.64,,,2021,Annual
Property/ Plant/ Equipment Total- Gross ,Property/Plant/EquipmentTotal-Gross,196997.44,,,2021,Annual
Accumulated Depreciation Total ,AccumulatedDepreciationTotal,-102489.59,,,2021,Annual
Property/ Plant/ Equipment Total- Net ,Property/Plant/EquipmentTotal-Net,94507.85,,,2021,Annual
Goodwill Net ,GoodwillNet,803.72,,,2021,Annual
Intangibles Net ,IntangiblesNet,64359.97,,,2021,Annual
Long Term Investments ,LongTermInvestments,5649.49,,,2021,Annual
Note Receivable- Long Term ,NoteReceivable-LongTerm,21796.20,,,2021,Annual
Other Long Term Assets Total ,OtherLongTermAssetsTotal,9120.93,,,2021,Annual
Total Assets ,TotalAssets,343125.80,,,2021,Annual
Accounts Payable ,AccountsPayable,76040.15,,,2021,Annual
Accrued Expenses ,AccruedExpenses,5332.49,,,2021,Annual
Notes Payable/ Short Term Debt ,NotesPayable/ShortTermDebt,21662.79,,,2021,Annual
Current Portof LT Debt/ Capital Leases ,CurrentPortofLTDebt/CapitalLeases,21942.95,,,2021,Annual
Other Currentliabilities Total ,OtherCurrentliabilitiesTotal,32770.80,,,2021,Annual
Total Current Liabilities ,TotalCurrentLiabilities,157749.18,,,2021,Annual
Long Term Debt ,LongTermDebt,93112.77,,,2021,Annual
Capital Lease Obligations ,CapitalLeaseObligations,5412.06,,,2021,Annual
Total Long Term Debt ,TotalLongTermDebt,98524.83,,,2021,Annual
Total Debt ,TotalDebt,142130.57,,,2021,Annual
Deferred Income Tax ,DeferredIncomeTax,1555.89,,,2021,Annual
Minority Interest ,MinorityInterest,1573.49,,,2021,Annual
Other Liabilities Total ,OtherLiabilitiesTotal,28475.69,,,2021,Annual
Total Liabilities ,TotalLiabilities,287879.08,,,2021,Annual
Common Stock Total ,CommonStockTotal,765.81,,,2021,Annual
Additional Paid- In Capital ,AdditionalPaid-InCapital,25296.63,,,2021,Annual
Retained Earnings( Accumulated Deficit) ,RetainedEarnings(AccumulatedDeficit),19501.18,,,2021,Annual
Unrealized Gain( Loss) ,UnrealizedGain(Loss),320.88,,,2021,Annual
Other Equity Total ,OtherEquityTotal,9362.22,,,2021,Annual
Total Equity ,TotalEquity,55246.72,,,2021,Annual
Total Liabilities Shareholders' Equity ,TotalLiabilitiesShareholders'Equity,343125.80,,,2021,Annual
Total Common Shares Outstanding ,TotalCommonSharesOutstanding,382.88,,,2021,Annual
Tangible Book Valueper Share Common Eq ,TangibleBookValueperShareCommonEq,-25.90,,,2021,Annual
period Length ,periodLength,0.00,,,2021,Annual
