displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Revenue ,Revenue,261067.97,,,2020,Annual
Total Revenue ,TotalRevenue,261067.97,,,2020,Annual
Costof Revenue Total ,CostofRevenueTotal,153760.59,,,2020,Annual
Gross Profit ,GrossProfit,107307.38,,,2020,Annual
Selling/ General/ Admin Expenses Total ,Selling/General/AdminExpensesTotal,83002.17,,,2020,Annual
Research Development ,ResearchDevelopment,4188.49,,,2020,Annual
Depreciation/ Amortization ,Depreciation/Amortization,21425.43,,,2020,Annual
Unusual Expense( Income) ,UnusualExpense(Income),2846.32,,,2020,Annual
Other Operating Expenses Total ,OtherOperatingExpensesTotal,25.12,,,2020,Annual
Total Operating Expense ,TotalOperatingExpense,265248.12,,,2020,Annual
Operating Income ,OperatingIncome,-4180.15,,,2020,Annual
Interest Inc( Exp) Net- Non- Op Total ,InterestInc(Exp)Net-Non-OpTotal,-7430.11,,,2020,Annual
Other Net ,OtherNet,1030.28,,,2020,Annual
Net Income Before Taxes ,NetIncomeBeforeTaxes,-10579.98,,,2020,Annual
Provisionfor Income Taxes ,ProvisionforIncomeTaxes,395.25,,,2020,Annual
Net Income After Taxes ,NetIncomeAfterTaxes,-10975.23,,,2020,Annual
Minority Interest ,MinorityInterest,-95.62,,,2020,Annual
Equity In Affiliates ,EquityInAffiliates,-1000,,,2020,Annual
Net Income Before Extra Items ,NetIncomeBeforeExtraItems,-12070.85,,,2020,Annual
Net Income ,NetIncome,-12070.85,,,2020,Annual
Income Availableto Com Excl Extra Ord ,IncomeAvailabletoComExclExtraOrd,-12070.85,,,2020,Annual
Income Availableto Com Incl Extra Ord ,IncomeAvailabletoComInclExtraOrd,-12070.85,,,2020,Annual
Diluted Net Income ,DilutedNetIncome,-12070.85,,,2020,Annual
Diluted Weighted Average Shares ,DilutedWeightedAverageShares,346.09,,,2020,Annual
Diluted EPS Excluding Extra Ord Items ,DilutedEPSExcludingExtraOrdItems,-34.88,,,2020,Annual
Diluted Normalized EPS ,DilutedNormalizedEPS,-29.53,,,2020,Annual
period Length ,periodLength,12,,,2020,Annual
period Type ,periodType,Months,,,2020,Annual
