displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Cash ,Cash,10478.37,,,2022,Annual
Cash Equivalents ,CashEquivalents,27680.64,,,2022,Annual
Short Term Investments ,ShortTermInvestments,24746.80,,,2022,Annual
Cashand Short Term Investments ,CashandShortTermInvestments,62905.81,,,2022,Annual
Accounts Receivable- Trade Net ,AccountsReceivable-TradeNet,12469.61,,,2022,Annual
Total Receivables Net ,TotalReceivablesNet,40348.15,,,2022,Annual
Total Inventory ,TotalInventory,37413.16,,,2022,Annual
Prepaid Expenses ,PrepaidExpenses,2029.30,,,2022,Annual
Other Current Assets Total ,OtherCurrentAssetsTotal,4281.12,,,2022,Annual
Total Current Assets ,TotalCurrentAssets,146977.54,,,2022,Annual
Property/ Plant/ Equipment Total- Gross ,Property/Plant/EquipmentTotal-Gross,202951.81,,,2022,Annual
Accumulated Depreciation Total ,AccumulatedDepreciationTotal,-111836.62,,,2022,Annual
Property/ Plant/ Equipment Total- Net ,Property/Plant/EquipmentTotal-Net,91115.19,,,2022,Annual
Goodwill Net ,GoodwillNet,807.17,,,2022,Annual
Intangibles Net ,IntangiblesNet,57184.18,,,2022,Annual
Long Term Investments ,LongTermInvestments,6753.55,,,2022,Annual
Note Receivable- Long Term ,NoteReceivable-LongTerm,16367.85,,,2022,Annual
Other Long Term Assets Total ,OtherLongTermAssetsTotal,11414.45,,,2022,Annual
Total Assets ,TotalAssets,330619.93,,,2022,Annual
Accounts Payable ,AccountsPayable,69750.33,,,2022,Annual
Accrued Expenses ,AccruedExpenses,5890.12,,,2022,Annual
Notes Payable/ Short Term Debt ,NotesPayable/ShortTermDebt,17378.38,,,2022,Annual
Current Portof LT Debt/ Capital Leases ,CurrentPortofLTDebt/CapitalLeases,25349.04,,,2022,Annual
Other Currentliabilities Total ,OtherCurrentliabilitiesTotal,32314.94,,,2022,Annual
Total Current Liabilities ,TotalCurrentLiabilities,150682.81,,,2022,Annual
Long Term Debt ,LongTermDebt,97759.17,,,2022,Annual
Capital Lease Obligations ,CapitalLeaseObligations,5962.44,,,2022,Annual
Total Long Term Debt ,TotalLongTermDebt,103721.61,,,2022,Annual
Total Debt ,TotalDebt,146449.03,,,2022,Annual
Deferred Income Tax ,DeferredIncomeTax,1558.44,,,2022,Annual
Minority Interest ,MinorityInterest,4271.06,,,2022,Annual
Other Liabilities Total ,OtherLiabilitiesTotal,25824.77,,,2022,Annual
Total Liabilities ,TotalLiabilities,286058.69,,,2022,Annual
Common Stock Total ,CommonStockTotal,765.88,,,2022,Annual
Additional Paid- In Capital ,AdditionalPaid-InCapital,14143.53,,,2022,Annual
Retained Earnings( Accumulated Deficit) ,RetainedEarnings(AccumulatedDeficit),25426.12,,,2022,Annual
Unrealized Gain( Loss) ,UnrealizedGain(Loss),663.22,,,2022,Annual
Other Equity Total ,OtherEquityTotal,3562.49,,,2022,Annual
Total Equity ,TotalEquity,44561.24,,,2022,Annual
Total Liabilities Shareholders' Equity ,TotalLiabilitiesShareholders'Equity,330619.93,,,2022,Annual
Total Common Shares Outstanding ,TotalCommonSharesOutstanding,382.92,,,2022,Annual
Tangible Book Valueper Share Common Eq ,TangibleBookValueperShareCommonEq,-35.07,,,2022,Annual
period Length ,periodLength,0.00,,,2022,Annual
