displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Cash Equivalents ,CashEquivalents,18467.80,,,2020,Annual
Short Term Investments ,ShortTermInvestments,25691.01,,,2020,Annual
Cashand Short Term Investments ,CashandShortTermInvestments,44158.81,,,2020,Annual
Accounts Receivable- Trade Net ,AccountsReceivable-TradeNet,11220.14,,,2020,Annual
Total Receivables Net ,TotalReceivablesNet,30952.36,,,2020,Annual
Total Inventory ,TotalInventory,39180.86,,,2020,Annual
Prepaid Expenses ,PrepaidExpenses,1334.36,,,2020,Annual
Other Current Assets Total ,OtherCurrentAssetsTotal,3960.86,,,2020,Annual
Total Current Assets ,TotalCurrentAssets,119587.25,,,2020,Annual
Property/ Plant/ Equipment Total- Gross ,Property/Plant/EquipmentTotal-Gross,179233.18,,,2020,Annual
Accumulated Depreciation Total ,AccumulatedDepreciationTotal,-86475.45,,,2020,Annual
Property/ Plant/ Equipment Total- Net ,Property/Plant/EquipmentTotal-Net,92757.73,,,2020,Annual
Goodwill Net ,GoodwillNet,777.06,,,2020,Annual
Intangibles Net ,IntangiblesNet,69194.64,,,2020,Annual
Long Term Investments ,LongTermInvestments,5446.94,,,2020,Annual
Note Receivable- Long Term ,NoteReceivable-LongTerm,21457.31,,,2020,Annual
Other Long Term Assets Total ,OtherLongTermAssetsTotal,12900.33,,,2020,Annual
Total Assets ,TotalAssets,322121.26,,,2020,Annual
Accounts Payable ,AccountsPayable,66398.21,,,2020,Annual
Accrued Expenses ,AccruedExpenses,4940.13,,,2020,Annual
Notes Payable/ Short Term Debt ,NotesPayable/ShortTermDebt,16362.53,,,2020,Annual
Current Portof LT Debt/ Capital Leases ,CurrentPortofLTDebt/CapitalLeases,19946.55,,,2020,Annual
Other Currentliabilities Total ,OtherCurrentliabilitiesTotal,32806.63,,,2020,Annual
Total Current Liabilities ,TotalCurrentLiabilities,140454.05,,,2020,Annual
Long Term Debt ,LongTermDebt,83315.62,,,2020,Annual
Capital Lease Obligations ,CapitalLeaseObligations,5162.94,,,2020,Annual
Total Long Term Debt ,TotalLongTermDebt,88478.56,,,2020,Annual
Total Debt ,TotalDebt,124787.64,,,2020,Annual
Deferred Income Tax ,DeferredIncomeTax,1941.87,,,2020,Annual
Minority Interest ,MinorityInterest,813.56,,,2020,Annual
Other Liabilities Total ,OtherLiabilitiesTotal,27354.69,,,2020,Annual
Total Liabilities ,TotalLiabilities,259042.73,,,2020,Annual
Common Stock Total ,CommonStockTotal,719.54,,,2020,Annual
Additional Paid- In Capital ,AdditionalPaid-InCapital,21872.89,,,2020,Annual
Retained Earnings( Accumulated Deficit) ,RetainedEarnings(AccumulatedDeficit),39705.32,,,2020,Annual
Unrealized Gain( Loss) ,UnrealizedGain(Loss),-77.37,,,2020,Annual
Other Equity Total ,OtherEquityTotal,858.15,,,2020,Annual
Total Equity ,TotalEquity,63078.53,,,2020,Annual
Total Liabilities Shareholders' Equity ,TotalLiabilitiesShareholders'Equity,322121.26,,,2020,Annual
Total Common Shares Outstanding ,TotalCommonSharesOutstanding,359.75,,,2020,Annual
Tangible Book Valueper Share Common Eq ,TangibleBookValueperShareCommonEq,-19.16,,,2020,Annual
period Length ,periodLength,0.00,,,2020,Annual
