displayName,key,value,qoQComp,yqoQComp,FiscalYear,Type
Cash ,Cash,5858.00,,,2020,Annual
Cash Equivalents ,CashEquivalents,866.00,,,2020,Annual
Short Term Investments ,ShortTermInvestments,3.00,,,2020,Annual
Cashand Short Term Investments ,CashandShortTermInvestments,6727.00,,,2020,Annual
Accounts Receivable- Trade Net ,AccountsReceivable-TradeNet,11878.00,,,2020,Annual
Total Receivables Net ,TotalReceivablesNet,14064.00,,,2020,Annual
Total Inventory ,TotalInventory,7850.00,,,2020,Annual
Other Current Assets Total ,OtherCurrentAssetsTotal,600.00,,,2020,Annual
Total Current Assets ,TotalCurrentAssets,29241.00,,,2020,Annual
Property/ Plant/ Equipment Total- Gross ,Property/Plant/EquipmentTotal-Gross,11466.00,,,2020,Annual
Accumulated Depreciation Total ,AccumulatedDepreciationTotal,-5229,,,2020,Annual
Property/ Plant/ Equipment Total- Net ,Property/Plant/EquipmentTotal-Net,7297.00,,,2020,Annual
Goodwill Net ,GoodwillNet,18241.00,,,2020,Annual
Intangibles Net ,IntangiblesNet,11856.00,,,2020,Annual
Long Term Investments ,LongTermInvestments,558.00,,,2020,Annual
Note Receivable- Long Term ,NoteReceivable-LongTerm,1147.00,,,2020,Annual
Other Long Term Assets Total ,OtherLongTermAssetsTotal,1743.00,,,2020,Annual
Total Assets ,TotalAssets,70083.00,,,2020,Annual
Accounts Payable ,AccountsPayable,10233.00,,,2020,Annual
Accrued Expenses ,AccruedExpenses,1027.00,,,2020,Annual
Notes Payable/ Short Term Debt ,NotesPayable/ShortTermDebt,1298.00,,,2020,Annual
Current Portof LT Debt/ Capital Leases ,CurrentPortofLTDebt/CapitalLeases,131.00,,,2020,Annual
Other Currentliabilities Total ,OtherCurrentliabilitiesTotal,3997.00,,,2020,Annual
Total Current Liabilities ,TotalCurrentLiabilities,16686.00,,,2020,Annual
Long Term Debt ,LongTermDebt,27364.00,,,2020,Annual
Capital Lease Obligations ,CapitalLeaseObligations,593.00,,,2020,Annual
Total Long Term Debt ,TotalLongTermDebt,27957.00,,,2020,Annual
Total Debt ,TotalDebt,29386.00,,,2020,Annual
Deferred Income Tax ,DeferredIncomeTax,2777.00,,,2020,Annual
Minority Interest ,MinorityInterest,3312.00,,,2020,Annual
Other Liabilities Total ,OtherLiabilitiesTotal,69.00,,,2020,Annual
Total Liabilities ,TotalLiabilities,50801.00,,,2020,Annual
Common Stock Total ,CommonStockTotal,153.00,,,2020,Annual
Additional Paid- In Capital ,AdditionalPaid-InCapital,4594.00,,,2020,Annual
Retained Earnings( Accumulated Deficit) ,RetainedEarnings(AccumulatedDeficit),12562.00,,,2020,Annual
Other Equity Total ,OtherEquityTotal,1973.00,,,2020,Annual
Total Equity ,TotalEquity,19282.00,,,2020,Annual
Total Liabilities Shareholders' Equity ,TotalLiabilitiesShareholders'Equity,70083.00,,,2020,Annual
Total Common Shares Outstanding ,TotalCommonSharesOutstanding,79.65,,,2020,Annual
Tangible Book Valueper Share Common Eq ,TangibleBookValueperShareCommonEq,-135.78,,,2020,Annual
period Length ,periodLength,0.00,,,2020,Annual
