displayName,key,value,qoQComp,yqoQComp,FiscalYear,Type
Revenue ,Revenue,21837.00,,,2019,Annual
Total Revenue ,TotalRevenue,21837.00,,,2019,Annual
Costof Revenue Total ,CostofRevenueTotal,11092.00,,,2019,Annual
Gross Profit ,GrossProfit,10745.00,,,2019,Annual
Selling/ General/ Admin Expenses Total ,Selling/General/AdminExpensesTotal,6321.00,,,2019,Annual
Research Development ,ResearchDevelopment,34.00,,,2019,Annual
Depreciation/ Amortization ,Depreciation/Amortization,880.00,,,2019,Annual
Unusual Expense( Income) ,UnusualExpense(Income),461.00,,,2019,Annual
Other Operating Expenses Total ,OtherOperatingExpensesTotal,265.00,,,2019,Annual
Total Operating Expense ,TotalOperatingExpense,19053.00,,,2019,Annual
Operating Income ,OperatingIncome,2784.00,,,2019,Annual
Interest Inc( Exp) Net- Non- Op Total ,InterestInc(Exp)Net-Non-OpTotal,-834,,,2019,Annual
Gain( Loss)on Saleof Assets ,Gain(Loss)onSaleofAssets,3.00,,,2019,Annual
Other Net ,OtherNet,-180,,,2019,Annual
Net Income Before Taxes ,NetIncomeBeforeTaxes,1773.00,,,2019,Annual
Provisionfor Income Taxes ,ProvisionforIncomeTaxes,198.00,,,2019,Annual
Net Income After Taxes ,NetIncomeAfterTaxes,1575.00,,,2019,Annual
Minority Interest ,MinorityInterest,-84,,,2019,Annual
Net Income Before Extra Items ,NetIncomeBeforeExtraItems,1491.00,,,2019,Annual
Net Income ,NetIncome,1491.00,,,2019,Annual
Income Availableto Com Excl Extra Ord ,IncomeAvailabletoComExclExtraOrd,1491.00,,,2019,Annual
Income Availableto Com Incl Extra Ord ,IncomeAvailabletoComInclExtraOrd,1491.00,,,2019,Annual
Diluted Net Income ,DilutedNetIncome,1491.00,,,2019,Annual
Diluted Weighted Average Shares ,DilutedWeightedAverageShares,79.66,,,2019,Annual
Diluted EPS Excluding Extra Ord Items ,DilutedEPSExcludingExtraOrdItems,18.72,,,2019,Annual
DPS- Common Stock Primary Issue ,DPS-CommonStockPrimaryIssue,5.12,,,2019,Annual
Diluted Normalized EPS ,DilutedNormalizedEPS,23.83,,,2019,Annual
period Length ,periodLength,12,,,2019,Annual
period Type ,periodType,Months,,,2019,Annual
