displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Revenue ,Revenue,500517.48,,,2025,Annual
Total Revenue ,TotalRevenue,500517.48,,,2025,Annual
Costof Revenue Total ,CostofRevenueTotal,445542.53,,,2025,Annual
Gross Profit ,GrossProfit,54974.95,,,2025,Annual
Selling/ General/ Admin Expenses Total ,Selling/General/AdminExpensesTotal,3509.53,,,2025,Annual
Depreciation/ Amortization ,Depreciation/Amortization,7256.69,,,2025,Annual
Unusual Expense( Income) ,UnusualExpense(Income),378.41,,,2025,Annual
Other Operating Expenses Total ,OtherOperatingExpensesTotal,26064.04,,,2025,Annual
Total Operating Expense ,TotalOperatingExpense,482751.20,,,2025,Annual
Operating Income ,OperatingIncome,17766.28,,,2025,Annual
Interest Inc( Exp) Net- Non- Op Total ,InterestInc(Exp)Net-Non-OpTotal,-2268.70,,,2025,Annual
Other Net ,OtherNet,2684.72,,,2025,Annual
Net Income Before Taxes ,NetIncomeBeforeTaxes,18182.30,,,2025,Annual
Provisionfor Income Taxes ,ProvisionforIncomeTaxes,4845.75,,,2025,Annual
Net Income After Taxes ,NetIncomeAfterTaxes,13336.55,,,2025,Annual
Minority Interest ,MinorityInterest,0.00,,,2025,Annual
Net Income Before Extra Items ,NetIncomeBeforeExtraItems,13336.55,,,2025,Annual
Net Income ,NetIncome,13336.55,,,2025,Annual
Income Availableto Com Excl Extra Ord ,IncomeAvailabletoComExclExtraOrd,13336.55,,,2025,Annual
Income Availableto Com Incl Extra Ord ,IncomeAvailabletoComInclExtraOrd,13336.55,,,2025,Annual
Diluted Net Income ,DilutedNetIncome,13336.55,,,2025,Annual
Diluted Weighted Average Shares ,DilutedWeightedAverageShares,427.32,,,2025,Annual
Diluted EPS Excluding Extra Ord Items ,DilutedEPSExcludingExtraOrdItems,31.21,,,2025,Annual
Diluted Normalized EPS ,DilutedNormalizedEPS,31.86,,,2025,Annual
period Length ,periodLength,12,,,2025,Annual
period Type ,periodType,Months,,,2025,Annual
