displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Revenue ,Revenue,432569.62,,,2022,Annual
Total Revenue ,TotalRevenue,432569.62,,,2022,Annual
Costof Revenue Total ,CostofRevenueTotal,400384.93,,,2022,Annual
Gross Profit ,GrossProfit,32184.69,,,2022,Annual
Selling/ General/ Admin Expenses Total ,Selling/General/AdminExpensesTotal,8617.22,,,2022,Annual
Depreciation/ Amortization ,Depreciation/Amortization,5434.35,,,2022,Annual
Unusual Expense( Income) ,UnusualExpense(Income),-1178.49,,,2022,Annual
Other Operating Expenses Total ,OtherOperatingExpensesTotal,3467.99,,,2022,Annual
Total Operating Expense ,TotalOperatingExpense,416726.00,,,2022,Annual
Operating Income ,OperatingIncome,15843.62,,,2022,Annual
Interest Inc( Exp) Net- Non- Op Total ,InterestInc(Exp)Net-Non-OpTotal,-876.20,,,2022,Annual
Gain( Loss)on Saleof Assets ,Gain(Loss)onSaleofAssets,2.60,,,2022,Annual
Other Net ,OtherNet,1066.71,,,2022,Annual
Net Income Before Taxes ,NetIncomeBeforeTaxes,16036.73,,,2022,Annual
Provisionfor Income Taxes ,ProvisionforIncomeTaxes,4355.23,,,2022,Annual
Net Income After Taxes ,NetIncomeAfterTaxes,11681.50,,,2022,Annual
Minority Interest ,MinorityInterest,0.00,,,2022,Annual
Net Income Before Extra Items ,NetIncomeBeforeExtraItems,11681.50,,,2022,Annual
Net Income ,NetIncome,11681.50,,,2022,Annual
Income Availableto Com Excl Extra Ord ,IncomeAvailabletoComExclExtraOrd,11681.50,,,2022,Annual
Income Availableto Com Incl Extra Ord ,IncomeAvailabletoComInclExtraOrd,11681.50,,,2022,Annual
Diluted Net Income ,DilutedNetIncome,11681.50,,,2022,Annual
Diluted Weighted Average Shares ,DilutedWeightedAverageShares,425.50,,,2022,Annual
Diluted EPS Excluding Extra Ord Items ,DilutedEPSExcludingExtraOrdItems,27.45,,,2022,Annual
DPS- Common Stock Primary Issue ,DPS-CommonStockPrimaryIssue,8.00,,,2022,Annual
Diluted Normalized EPS ,DilutedNormalizedEPS,25.43,,,2022,Annual
period Length ,periodLength,12,,,2022,Annual
period Type ,periodType,Months,,,2022,Annual
