displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Cash ,Cash,335.29,,,2020,Annual
Cash Equivalents ,CashEquivalents,464.34,,,2020,Annual
Short Term Investments ,ShortTermInvestments,5536.79,,,2020,Annual
Cashand Short Term Investments ,CashandShortTermInvestments,6336.42,,,2020,Annual
Accounts Receivable- Trade Net ,AccountsReceivable-TradeNet,5377.95,,,2020,Annual
Total Receivables Net ,TotalReceivablesNet,7581.79,,,2020,Annual
Total Inventory ,TotalInventory,22242.60,,,2020,Annual
Prepaid Expenses ,PrepaidExpenses,659.26,,,2020,Annual
Other Current Assets Total ,OtherCurrentAssetsTotal,6431.68,,,2020,Annual
Total Current Assets ,TotalCurrentAssets,43251.75,,,2020,Annual
Property/ Plant/ Equipment Total- Gross ,Property/Plant/EquipmentTotal-Gross,73389.12,,,2020,Annual
Accumulated Depreciation Total ,AccumulatedDepreciationTotal,-13628.02,,,2020,Annual
Property/ Plant/ Equipment Total- Net ,Property/Plant/EquipmentTotal-Net,69709.61,,,2020,Annual
Intangibles Net ,IntangiblesNet,8188.83,,,2020,Annual
Long Term Investments ,LongTermInvestments,21852.84,,,2020,Annual
Note Receivable- Long Term ,NoteReceivable-LongTerm,6099.06,,,2020,Annual
Other Long Term Assets Total ,OtherLongTermAssetsTotal,1761.47,,,2020,Annual
Total Assets ,TotalAssets,150863.56,,,2020,Annual
Accounts Payable ,AccountsPayable,13107.21,,,2020,Annual
Accrued Expenses ,AccruedExpenses,393.32,,,2020,Annual
Notes Payable/ Short Term Debt ,NotesPayable/ShortTermDebt,17795.15,,,2020,Annual
Current Portof LT Debt/ Capital Leases ,CurrentPortofLTDebt/CapitalLeases,3827.32,,,2020,Annual
Other Currentliabilities Total ,OtherCurrentliabilitiesTotal,25098.51,,,2020,Annual
Total Current Liabilities ,TotalCurrentLiabilities,60221.51,,,2020,Annual
Long Term Debt ,LongTermDebt,38043.89,,,2020,Annual
Capital Lease Obligations ,CapitalLeaseObligations,5809.18,,,2020,Annual
Total Long Term Debt ,TotalLongTermDebt,43853.07,,,2020,Annual
Total Debt ,TotalDebt,65475.54,,,2020,Annual
Deferred Income Tax ,DeferredIncomeTax,6163.92,,,2020,Annual
Minority Interest ,MinorityInterest,2056.33,,,2020,Annual
Other Liabilities Total ,OtherLiabilitiesTotal,2036.40,,,2020,Annual
Total Liabilities ,TotalLiabilities,114331.23,,,2020,Annual
Common Stock Total ,CommonStockTotal,1966.88,,,2020,Annual
Additional Paid- In Capital ,AdditionalPaid-InCapital,249.79,,,2020,Annual
Retained Earnings( Accumulated Deficit) ,RetainedEarnings(AccumulatedDeficit),33124.74,,,2020,Annual
Other Equity Total ,OtherEquityTotal,1190.92,,,2020,Annual
Total Equity ,TotalEquity,36532.33,,,2020,Annual
Total Liabilities Shareholders' Equity ,TotalLiabilitiesShareholders'Equity,150863.56,,,2020,Annual
Total Common Shares Outstanding ,TotalCommonSharesOutstanding,433.85,,,2020,Annual
Tangible Book Valueper Share Common Eq ,TangibleBookValueperShareCommonEq,65.33,,,2020,Annual
period Length ,periodLength,0.00,,,2020,Annual
