displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Net Income/ Starting Line ,NetIncome/StartingLine,16036.73,,,2022,Annual
Depreciation/ Depletion ,Depreciation/Depletion,5434.35,,,2022,Annual
Non- Cash Items ,Non-CashItems,-600.40,,,2022,Annual
Changesin Working Capital ,ChangesinWorkingCapital,-535.05,,,2022,Annual
Cashfrom Operating Activities ,CashfromOperatingActivities,20335.63,,,2022,Annual
Capital Expenditures ,CapitalExpenditures,-7750.63,,,2022,Annual
Other Investing Cash Flow Items Total ,OtherInvestingCashFlowItemsTotal,-386.94,,,2022,Annual
Cashfrom Investing Activities ,CashfromInvestingActivities,-8137.57,,,2022,Annual
Financing Cash Flow Items ,FinancingCashFlowItems,-1312.87,,,2022,Annual
Total Cash Dividends Paid ,TotalCashDividendsPaid,-14482.78,,,2022,Annual
Issuance( Retirement)of Stock Net ,Issuance(Retirement)ofStockNet,0.00,,,2022,Annual
Issuance( Retirement)of Debt Net ,Issuance(Retirement)ofDebtNet,-1876.03,,,2022,Annual
Cashfrom Financing Activities ,CashfromFinancingActivities,-17671.68,,,2022,Annual
Net Changein Cash ,NetChangeinCash,-5473.62,,,2022,Annual
Cash Interest Paid ,CashInterestPaid,1775.27,,,2022,Annual
Cash Taxes Paid ,CashTaxesPaid,1710.00,,,2022,Annual
period Length ,periodLength,12,,,2022,Annual
period Type ,periodType,Months,,,2022,Annual
