displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Cash ,Cash,369.86,,,2021,Annual
Cash Equivalents ,CashEquivalents,7047.78,,,2021,Annual
Short Term Investments ,ShortTermInvestments,6951.16,,,2021,Annual
Cashand Short Term Investments ,CashandShortTermInvestments,14368.80,,,2021,Annual
Accounts Receivable- Trade Net ,AccountsReceivable-TradeNet,7814.75,,,2021,Annual
Total Receivables Net ,TotalReceivablesNet,9386.90,,,2021,Annual
Total Inventory ,TotalInventory,26706.72,,,2021,Annual
Prepaid Expenses ,PrepaidExpenses,996.94,,,2021,Annual
Other Current Assets Total ,OtherCurrentAssetsTotal,615.49,,,2021,Annual
Total Current Assets ,TotalCurrentAssets,52074.85,,,2021,Annual
Property/ Plant/ Equipment Total- Gross ,Property/Plant/EquipmentTotal-Gross,80100.04,,,2021,Annual
Accumulated Depreciation Total ,AccumulatedDepreciationTotal,-16511.20,,,2021,Annual
Property/ Plant/ Equipment Total- Net ,Property/Plant/EquipmentTotal-Net,71126.02,,,2021,Annual
Goodwill Net ,GoodwillNet,0.00,,,2021,Annual
Intangibles Net ,IntangiblesNet,10009.53,,,2021,Annual
Long Term Investments ,LongTermInvestments,19973.51,,,2021,Annual
Note Receivable- Long Term ,NoteReceivable-LongTerm,6298.37,,,2021,Annual
Other Long Term Assets Total ,OtherLongTermAssetsTotal,1499.27,,,2021,Annual
Total Assets ,TotalAssets,160981.55,,,2021,Annual
Accounts Payable ,AccountsPayable,16269.93,,,2021,Annual
Accrued Expenses ,AccruedExpenses,2678.17,,,2021,Annual
Notes Payable/ Short Term Debt ,NotesPayable/ShortTermDebt,4232.81,,,2021,Annual
Current Portof LT Debt/ Capital Leases ,CurrentPortofLTDebt/CapitalLeases,6946.76,,,2021,Annual
Other Currentliabilities Total ,OtherCurrentliabilitiesTotal,27576.51,,,2021,Annual
Total Current Liabilities ,TotalCurrentLiabilities,57704.18,,,2021,Annual
Long Term Debt ,LongTermDebt,35740.22,,,2021,Annual
Capital Lease Obligations ,CapitalLeaseObligations,7612.07,,,2021,Annual
Total Long Term Debt ,TotalLongTermDebt,43352.29,,,2021,Annual
Total Debt ,TotalDebt,54531.86,,,2021,Annual
Deferred Income Tax ,DeferredIncomeTax,4934.48,,,2021,Annual
Other Liabilities Total ,OtherLiabilitiesTotal,1435.52,,,2021,Annual
Total Liabilities ,TotalLiabilities,107426.47,,,2021,Annual
Common Stock Total ,CommonStockTotal,2092.91,,,2021,Annual
Additional Paid- In Capital ,AdditionalPaid-InCapital,5351.32,,,2021,Annual
Retained Earnings( Accumulated Deficit) ,RetainedEarnings(AccumulatedDeficit),46242.12,,,2021,Annual
Other Equity Total ,OtherEquityTotal,-131.27,,,2021,Annual
Total Equity ,TotalEquity,53555.08,,,2021,Annual
Total Liabilities Shareholders' Equity ,TotalLiabilitiesShareholders'Equity,160981.55,,,2021,Annual
Total Common Shares Outstanding ,TotalCommonSharesOutstanding,418.58,,,2021,Annual
Tangible Book Valueper Share Common Eq ,TangibleBookValueperShareCommonEq,104.03,,,2021,Annual
period Length ,periodLength,0.00,,,2021,Annual
