displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Revenue ,Revenue,329797.16,,,2020,Annual
Total Revenue ,TotalRevenue,329797.16,,,2020,Annual
Costof Revenue Total ,CostofRevenueTotal,308290.74,,,2020,Annual
Gross Profit ,GrossProfit,21506.42,,,2020,Annual
Selling/ General/ Admin Expenses Total ,Selling/General/AdminExpensesTotal,8124.02,,,2020,Annual
Depreciation/ Amortization ,Depreciation/Amortization,4080.09,,,2020,Annual
Unusual Expense( Income) ,UnusualExpense(Income),1943.37,,,2020,Annual
Other Operating Expenses Total ,OtherOperatingExpensesTotal,2378.57,,,2020,Annual
Total Operating Expense ,TotalOperatingExpense,324816.79,,,2020,Annual
Operating Income ,OperatingIncome,4980.37,,,2020,Annual
Interest Inc( Exp) Net- Non- Op Total ,InterestInc(Exp)Net-Non-OpTotal,-1696.99,,,2020,Annual
Gain( Loss)on Saleof Assets ,Gain(Loss)onSaleofAssets,-44.09,,,2020,Annual
Other Net ,OtherNet,412.28,,,2020,Annual
Net Income Before Taxes ,NetIncomeBeforeTaxes,3651.57,,,2020,Annual
Provisionfor Income Taxes ,ProvisionforIncomeTaxes,-14.21,,,2020,Annual
Net Income After Taxes ,NetIncomeAfterTaxes,3665.78,,,2020,Annual
Minority Interest ,MinorityInterest,-610.42,,,2020,Annual
Net Income Before Extra Items ,NetIncomeBeforeExtraItems,3055.36,,,2020,Annual
Net Income ,NetIncome,3055.36,,,2020,Annual
Income Availableto Com Excl Extra Ord ,IncomeAvailabletoComExclExtraOrd,3055.36,,,2020,Annual
Income Availableto Com Incl Extra Ord ,IncomeAvailabletoComInclExtraOrd,3055.36,,,2020,Annual
Diluted Net Income ,DilutedNetIncome,3055.36,,,2020,Annual
Diluted Weighted Average Shares ,DilutedWeightedAverageShares,393.38,,,2020,Annual
Diluted EPS Excluding Extra Ord Items ,DilutedEPSExcludingExtraOrdItems,7.77,,,2020,Annual
DPS- Common Stock Primary Issue ,DPS-CommonStockPrimaryIssue,8.25,,,2020,Annual
Diluted Normalized EPS ,DilutedNormalizedEPS,11.05,,,2020,Annual
period Length ,periodLength,12,,,2020,Annual
period Type ,periodType,Months,,,2020,Annual
