displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Cash ,Cash,527.19,,,2023,Annual
Cash Equivalents ,CashEquivalents,1785.53,,,2023,Annual
Short Term Investments ,ShortTermInvestments,4277.21,,,2023,Annual
Cashand Short Term Investments ,CashandShortTermInvestments,6589.93,,,2023,Annual
Accounts Receivable- Trade Net ,AccountsReceivable-TradeNet,6699.98,,,2023,Annual
Total Receivables Net ,TotalReceivablesNet,10820.29,,,2023,Annual
Total Inventory ,TotalInventory,38300.09,,,2023,Annual
Other Current Assets Total ,OtherCurrentAssetsTotal,302.62,,,2023,Annual
Total Current Assets ,TotalCurrentAssets,56012.93,,,2023,Annual
Property/ Plant/ Equipment Total- Gross ,Property/Plant/EquipmentTotal-Gross,111362.88,,,2023,Annual
Accumulated Depreciation Total ,AccumulatedDepreciationTotal,-26898.08,,,2023,Annual
Property/ Plant/ Equipment Total- Net ,Property/Plant/EquipmentTotal-Net,90109.85,,,2023,Annual
Goodwill Net ,GoodwillNet,1203.98,,,2023,Annual
Intangibles Net ,IntangiblesNet,11610.21,,,2023,Annual
Long Term Investments ,LongTermInvestments,22501.15,,,2023,Annual
Note Receivable- Long Term ,NoteReceivable-LongTerm,6390.85,,,2023,Annual
Other Long Term Assets Total ,OtherLongTermAssetsTotal,279.80,,,2023,Annual
Total Assets ,TotalAssets,188108.77,,,2023,Annual
Accounts Payable ,AccountsPayable,24024.26,,,2023,Annual
Accrued Expenses ,AccruedExpenses,2766.72,,,2023,Annual
Notes Payable/ Short Term Debt ,NotesPayable/ShortTermDebt,7162.00,,,2023,Annual
Current Portof LT Debt/ Capital Leases ,CurrentPortofLTDebt/CapitalLeases,12579.50,,,2023,Annual
Other Currentliabilities Total ,OtherCurrentliabilitiesTotal,28309.23,,,2023,Annual
Total Current Liabilities ,TotalCurrentLiabilities,74841.71,,,2023,Annual
Long Term Debt ,LongTermDebt,41369.36,,,2023,Annual
Capital Lease Obligations ,CapitalLeaseObligations,8265.17,,,2023,Annual
Total Long Term Debt ,TotalLongTermDebt,49634.53,,,2023,Annual
Total Debt ,TotalDebt,69376.03,,,2023,Annual
Deferred Income Tax ,DeferredIncomeTax,7920.55,,,2023,Annual
Other Liabilities Total ,OtherLiabilitiesTotal,2189.62,,,2023,Annual
Total Liabilities ,TotalLiabilities,134586.41,,,2023,Annual
Common Stock Total ,CommonStockTotal,2129.45,,,2023,Annual
Additional Paid- In Capital ,AdditionalPaid-InCapital,6356.22,,,2023,Annual
Retained Earnings( Accumulated Deficit) ,RetainedEarnings(AccumulatedDeficit),43623.52,,,2023,Annual
Other Equity Total ,OtherEquityTotal,1413.17,,,2023,Annual
Total Equity ,TotalEquity,53522.36,,,2023,Annual
Total Liabilities Shareholders' Equity ,TotalLiabilitiesShareholders'Equity,188108.77,,,2023,Annual
Total Common Shares Outstanding ,TotalCommonSharesOutstanding,425.89,,,2023,Annual
Tangible Book Valueper Share Common Eq ,TangibleBookValueperShareCommonEq,95.58,,,2023,Annual
period Length ,periodLength,0.00,,,2023,Annual
