displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Net Income/ Starting Line ,NetIncome/StartingLine,22432.02,,,2021,Annual
Depreciation/ Depletion ,Depreciation/Depletion,4334.21,,,2021,Annual
Non- Cash Items ,Non-CashItems,-3183.75,,,2021,Annual
Changesin Working Capital ,ChangesinWorkingCapital,-127.34,,,2021,Annual
Cashfrom Operating Activities ,CashfromOperatingActivities,23455.14,,,2021,Annual
Capital Expenditures ,CapitalExpenditures,-9107.31,,,2021,Annual
Other Investing Cash Flow Items Total ,OtherInvestingCashFlowItemsTotal,6633.27,,,2021,Annual
Cashfrom Investing Activities ,CashfromInvestingActivities,-2474.04,,,2021,Annual
Financing Cash Flow Items ,FinancingCashFlowItems,-1922.02,,,2021,Annual
Total Cash Dividends Paid ,TotalCashDividendsPaid,-4924.27,,,2021,Annual
Issuance( Retirement)of Stock Net ,Issuance(Retirement)ofStockNet,5519.53,,,2021,Annual
Issuance( Retirement)of Debt Net ,Issuance(Retirement)ofDebtNet,-12654.14,,,2021,Annual
Cashfrom Financing Activities ,CashfromFinancingActivities,-13980.90,,,2021,Annual
Net Changein Cash ,NetChangeinCash,7000.20,,,2021,Annual
Cash Interest Paid ,CashInterestPaid,1922.02,,,2021,Annual
Cash Taxes Paid ,CashTaxesPaid,3662.72,,,2021,Annual
period Length ,periodLength,12,,,2021,Annual
period Type ,periodType,Months,,,2021,Annual
