displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Cash Equivalents ,CashEquivalents,5817.00,,,2025,Annual
Property/ Plant/ Equipment Total- Net ,Property/Plant/EquipmentTotal-Net,4279.84,,,2025,Annual
Goodwill Net ,GoodwillNet,802.84,,,2025,Annual
Intangibles Net ,IntangiblesNet,1499.42,,,2025,Annual
Long Term Investments ,LongTermInvestments,598649.61,,,2025,Annual
Insurance Receivables ,InsuranceReceivables,8319.35,,,2025,Annual
Note Receivable- Long Term ,NoteReceivable-LongTerm,682.31,,,2025,Annual
Other Long Term Assets Total ,OtherLongTermAssetsTotal,11121.34,,,2025,Annual
Other Assets Total ,OtherAssetsTotal,21059.90,,,2025,Annual
Total Assets ,TotalAssets,652231.61,,,2025,Annual
Accounts Payable ,AccountsPayable,7964.85,,,2025,Annual
Notes Payable/ Short Term Debt ,NotesPayable/ShortTermDebt,71403.13,,,2025,Annual
Other Currentliabilities Total ,OtherCurrentliabilitiesTotal,3056.42,,,2025,Annual
Long Term Debt ,LongTermDebt,282946.71,,,2025,Annual
Capital Lease Obligations ,CapitalLeaseObligations,1504.81,,,2025,Annual
Total Long Term Debt ,TotalLongTermDebt,284451.52,,,2025,Annual
Total Debt ,TotalDebt,355854.65,,,2025,Annual
Deferred Income Tax ,DeferredIncomeTax,712.51,,,2025,Annual
Minority Interest ,MinorityInterest,56038.92,,,2025,Annual
Other Liabilities Total ,OtherLiabilitiesTotal,156208.95,,,2025,Annual
Total Liabilities ,TotalLiabilities,579836.30,,,2025,Annual
Common Stock Total ,CommonStockTotal,159.60,,,2025,Annual
Retained Earnings( Accumulated Deficit) ,RetainedEarnings(AccumulatedDeficit),72235.71,,,2025,Annual
Total Equity ,TotalEquity,72395.31,,,2025,Annual
Total Liabilities Shareholders' Equity ,TotalLiabilitiesShareholders'Equity,652231.61,,,2025,Annual
Total Common Shares Outstanding ,TotalCommonSharesOutstanding,159.50,,,2025,Annual
Tangible Book Valueper Share Common Eq ,TangibleBookValueperShareCommonEq,439.46,,,2025,Annual
period Length ,periodLength,0.00,,,2025,Annual
