displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Net Income/ Starting Line ,NetIncome/StartingLine,11270.58,,,2022,Annual
Depreciation/ Depletion ,Depreciation/Depletion,562.73,,,2022,Annual
Non- Cash Items ,Non-CashItems,388.98,,,2022,Annual
Changesin Working Capital ,ChangesinWorkingCapital,-45892.28,,,2022,Annual
Cashfrom Operating Activities ,CashfromOperatingActivities,-33669.99,,,2022,Annual
Capital Expenditures ,CapitalExpenditures,-909.80,,,2022,Annual
Other Investing Cash Flow Items Total ,OtherInvestingCashFlowItemsTotal,2355.23,,,2022,Annual
Cashfrom Investing Activities ,CashfromInvestingActivities,1445.43,,,2022,Annual
Financing Cash Flow Items ,FinancingCashFlowItems,4784.07,,,2022,Annual
Total Cash Dividends Paid ,TotalCashDividendsPaid,-400.30,,,2022,Annual
Issuance( Retirement)of Stock Net ,Issuance(Retirement)ofStockNet,172.90,,,2022,Annual
Issuance( Retirement)of Debt Net ,Issuance(Retirement)ofDebtNet,27769.09,,,2022,Annual
Cashfrom Financing Activities ,CashfromFinancingActivities,32325.76,,,2022,Annual
Net Changein Cash ,NetChangeinCash,101.20,,,2022,Annual
Cash Taxes Paid ,CashTaxesPaid,3175.50,,,2022,Annual
period Length ,periodLength,12,,,2022,Annual
period Type ,periodType,Months,,,2022,Annual
