displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Net Income/ Starting Line ,NetIncome/StartingLine,23748.21,,,2025,Annual
Depreciation/ Depletion ,Depreciation/Depletion,1170.32,,,2025,Annual
Non- Cash Items ,Non-CashItems,252.22,,,2025,Annual
Changesin Working Capital ,ChangesinWorkingCapital,-87284,,,2025,Annual
Cashfrom Operating Activities ,CashfromOperatingActivities,-62113.25,,,2025,Annual
Capital Expenditures ,CapitalExpenditures,-1863.57,,,2025,Annual
Other Investing Cash Flow Items Total ,OtherInvestingCashFlowItemsTotal,-6122.97,,,2025,Annual
Cashfrom Investing Activities ,CashfromInvestingActivities,-7986.54,,,2025,Annual
Financing Cash Flow Items ,FinancingCashFlowItems,16987.60,,,2025,Annual
Total Cash Dividends Paid ,TotalCashDividendsPaid,-1541.71,,,2025,Annual
Issuance( Retirement)of Stock Net ,Issuance(Retirement)ofStockNet,515.10,,,2025,Annual
Issuance( Retirement)of Debt Net ,Issuance(Retirement)ofDebtNet,54230.32,,,2025,Annual
Cashfrom Financing Activities ,CashfromFinancingActivities,70191.31,,,2025,Annual
Net Changein Cash ,NetChangeinCash,91.52,,,2025,Annual
Cash Taxes Paid ,CashTaxesPaid,7004.46,,,2025,Annual
period Length ,periodLength,12,,,2025,Annual
period Type ,periodType,Months,,,2025,Annual
